municipality,gender,age_group,education,N
"Nuenen, Gerwen en Nederwetten",Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",371
"Nuenen, Gerwen en Nederwetten",Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",490
"Nuenen, Gerwen en Nederwetten",Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",431
"Nuenen, Gerwen en Nederwetten",Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",73
"Nuenen, Gerwen en Nederwetten",Vrouwen,45 tot 55 jaar,Basisonderwijs,102
"Nuenen, Gerwen en Nederwetten",Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",518
"Nuenen, Gerwen en Nederwetten",Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",426
"Nuenen, Gerwen en Nederwetten",Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",313
"Nuenen, Gerwen en Nederwetten",Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",141
"Nuenen, Gerwen en Nederwetten",Vrouwen,55 tot 65 jaar,Basisonderwijs,110
"Nuenen, Gerwen en Nederwetten",Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",826
"Nuenen, Gerwen en Nederwetten",Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",469
"Nuenen, Gerwen en Nederwetten",Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",236
"Nuenen, Gerwen en Nederwetten",Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",260
"Nuenen, Gerwen en Nederwetten",Vrouwen,65 tot 75 jaar,Basisonderwijs,102
"Nuenen, Gerwen en Nederwetten",Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",642
"Nuenen, Gerwen en Nederwetten",Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",315
"Nuenen, Gerwen en Nederwetten",Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",115
"Nuenen, Gerwen en Nederwetten",Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",426
Nunspeet,Mannen,15 tot 25 jaar,Basisonderwijs,281
Nunspeet,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",810
Nunspeet,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",70
Nunspeet,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",18
Nunspeet,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",621
Nunspeet,Mannen,25 tot 35 jaar,Basisonderwijs,330
Nunspeet,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",823
Nunspeet,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",309
Nunspeet,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",87
Nunspeet,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",151
Nunspeet,Mannen,35 tot 45 jaar,Basisonderwijs,64
Nunspeet,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",846
Nunspeet,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",326
Nunspeet,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",122
Nunspeet,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",242
Nunspeet,Mannen,45 tot 55 jaar,Basisonderwijs,94
Nunspeet,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",690
Nunspeet,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",326
Nunspeet,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",146
Nunspeet,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",346
Nunspeet,Mannen,55 tot 65 jaar,Basisonderwijs,170
Nunspeet,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",842
Nunspeet,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",358
Nunspeet,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",194
Nunspeet,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",434
Nunspeet,Mannen,65 tot 75 jaar,Basisonderwijs,131
Nunspeet,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",728
Nunspeet,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",306
Nunspeet,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",184
Nunspeet,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",352
Nunspeet,Vrouwen,15 tot 25 jaar,Basisonderwijs,184
Nunspeet,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",745
Nunspeet,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",155
Nunspeet,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",22
Nunspeet,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",593
Nunspeet,Vrouwen,25 tot 35 jaar,Basisonderwijs,267
Nunspeet,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",706
Nunspeet,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",339
Nunspeet,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",122
Nunspeet,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",168
Nunspeet,Vrouwen,35 tot 45 jaar,Basisonderwijs,97
Nunspeet,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",848
Nunspeet,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",377
Nunspeet,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",146
Nunspeet,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",231
Nunspeet,Vrouwen,45 tot 55 jaar,Basisonderwijs,88
Nunspeet,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",816
Nunspeet,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",304
Nunspeet,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",138
Nunspeet,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",354
Nunspeet,Vrouwen,55 tot 65 jaar,Basisonderwijs,178
Nunspeet,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",854
Nunspeet,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",312
Nunspeet,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",78
Nunspeet,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",578
Nunspeet,Vrouwen,65 tot 75 jaar,Basisonderwijs,321
Nunspeet,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",568
Nunspeet,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",185
Nunspeet,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",107
Nunspeet,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",517
Nuth,Mannen,15 tot 25 jaar,Basisonderwijs,
Nuth,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
Nuth,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",
Nuth,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
Nuth,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Nuth,Mannen,25 tot 35 jaar,Basisonderwijs,
Nuth,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
Nuth,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",
Nuth,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
Nuth,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Nuth,Mannen,35 tot 45 jaar,Basisonderwijs,
Nuth,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
Nuth,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",
Nuth,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
Nuth,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Nuth,Mannen,45 tot 55 jaar,Basisonderwijs,
Nuth,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",
Nuth,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",
Nuth,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",
Nuth,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Nuth,Mannen,55 tot 65 jaar,Basisonderwijs,
Nuth,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",
Nuth,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",
Nuth,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",
Nuth,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Nuth,Mannen,65 tot 75 jaar,Basisonderwijs,
Nuth,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",
Nuth,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",
Nuth,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",
Nuth,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Nuth,Vrouwen,15 tot 25 jaar,Basisonderwijs,
Nuth,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
Nuth,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",
Nuth,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
Nuth,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Nuth,Vrouwen,25 tot 35 jaar,Basisonderwijs,
Nuth,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",
Nuth,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",
Nuth,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",
Nuth,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Nuth,Vrouwen,35 tot 45 jaar,Basisonderwijs,
Nuth,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",
Nuth,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",
Nuth,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",
Nuth,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Nuth,Vrouwen,45 tot 55 jaar,Basisonderwijs,
Nuth,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",
Nuth,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",
Nuth,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",
Nuth,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Nuth,Vrouwen,55 tot 65 jaar,Basisonderwijs,
Nuth,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",
Nuth,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",
Nuth,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",
Nuth,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Nuth,Vrouwen,65 tot 75 jaar,Basisonderwijs,
Nuth,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",
Nuth,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",
Nuth,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",
Nuth,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Oegstgeest,Mannen,15 tot 25 jaar,Basisonderwijs,133
Oegstgeest,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",617
Oegstgeest,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",92
Oegstgeest,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",17
Oegstgeest,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",540
Oegstgeest,Mannen,25 tot 35 jaar,Basisonderwijs,19
Oegstgeest,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",308
Oegstgeest,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",238
Oegstgeest,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",578
Oegstgeest,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",58
Oegstgeest,Mannen,35 tot 45 jaar,Basisonderwijs,34
Oegstgeest,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",328
Oegstgeest,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",340
Oegstgeest,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",887
Oegstgeest,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",110
Oegstgeest,Mannen,45 tot 55 jaar,Basisonderwijs,50
Oegstgeest,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",324
Oegstgeest,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",322
Oegstgeest,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",976
Oegstgeest,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",128
Oegstgeest,Mannen,55 tot 65 jaar,Basisonderwijs,58
Oegstgeest,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",418
Oegstgeest,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",298
Oegstgeest,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",790
Oegstgeest,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",136
Oegstgeest,Mannen,65 tot 75 jaar,Basisonderwijs,45
Oegstgeest,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",403
Oegstgeest,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",399
Oegstgeest,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",462
Oegstgeest,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",90
Oegstgeest,Vrouwen,15 tot 25 jaar,Basisonderwijs,101
Oegstgeest,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",606
Oegstgeest,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",133
Oegstgeest,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",25
Oegstgeest,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",535
Oegstgeest,Vrouwen,25 tot 35 jaar,Basisonderwijs,35
Oegstgeest,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",260
Oegstgeest,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",353
Oegstgeest,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",508
Oegstgeest,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",46
Oegstgeest,Vrouwen,35 tot 45 jaar,Basisonderwijs,76
Oegstgeest,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",314
Oegstgeest,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",504
Oegstgeest,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",940
Oegstgeest,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",66
Oegstgeest,Vrouwen,45 tot 55 jaar,Basisonderwijs,43
Oegstgeest,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",392
Oegstgeest,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",455
Oegstgeest,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",778
Oegstgeest,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",130
Oegstgeest,Vrouwen,55 tot 65 jaar,Basisonderwijs,83
Oegstgeest,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",497
Oegstgeest,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",428
Oegstgeest,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",650
Oegstgeest,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",140
Oegstgeest,Vrouwen,65 tot 75 jaar,Basisonderwijs,92
Oegstgeest,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",492
Oegstgeest,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",396
Oegstgeest,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",333
Oegstgeest,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",186
Oirschot,Mannen,15 tot 25 jaar,Basisonderwijs,131
Oirschot,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",616
Oirschot,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",83
Oirschot,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",7
Oirschot,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",364
Oirschot,Mannen,25 tot 35 jaar,Basisonderwijs,25
Oirschot,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",563
Oirschot,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",339
Oirschot,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",119
Oirschot,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",54
Oirschot,Mannen,35 tot 45 jaar,Basisonderwijs,21
Oirschot,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",558
Oirschot,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",260
Oirschot,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",132
Oirschot,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",131
Oirschot,Mannen,45 tot 55 jaar,Basisonderwijs,17
Oirschot,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",667
Oirschot,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",240
Oirschot,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",145
Oirschot,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",130
Oirschot,Mannen,55 tot 65 jaar,Basisonderwijs,72
Oirschot,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",752
Oirschot,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",299
Oirschot,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",176
Oirschot,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",299
Oirschot,Mannen,65 tot 75 jaar,Basisonderwijs,153
Oirschot,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",564
Oirschot,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",203
Oirschot,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",85
Oirschot,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",396
Oirschot,Vrouwen,15 tot 25 jaar,Basisonderwijs,
Oirschot,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",
Oirschot,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",
Oirschot,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",
Oirschot,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",
Oirschot,Vrouwen,25 tot 35 jaar,Basisonderwijs,8
Oirschot,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",534
Oirschot,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",268
Oirschot,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",104
Oirschot,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",86
Oirschot,Vrouwen,35 tot 45 jaar,Basisonderwijs,21
Oirschot,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",400
Oirschot,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",296
Oirschot,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",237
Oirschot,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",46
Oirschot,Vrouwen,45 tot 55 jaar,Basisonderwijs,53
Oirschot,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",584
Oirschot,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",266
Oirschot,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",174
Oirschot,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",124
Oirschot,Vrouwen,55 tot 65 jaar,Basisonderwijs,67
Oirschot,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",784
Oirschot,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",269
Oirschot,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",110
Oirschot,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",370
Oirschot,Vrouwen,65 tot 75 jaar,Basisonderwijs,177
Oirschot,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",439
Oirschot,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",138
Oirschot,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",62
Oirschot,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",485
Oisterwijk,Mannen,15 tot 25 jaar,Basisonderwijs,205
Oisterwijk,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1089
Oisterwijk,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",86
Oisterwijk,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",13
Oisterwijk,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",507
Oisterwijk,Mannen,25 tot 35 jaar,Basisonderwijs,155
Oisterwijk,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",751
Oisterwijk,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",495
Oisterwijk,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",173
Oisterwijk,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",126
Oisterwijk,Mannen,35 tot 45 jaar,Basisonderwijs,63
Oisterwijk,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",686
Oisterwijk,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",598
Oisterwijk,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",302
Oisterwijk,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",151
Oisterwijk,Mannen,45 tot 55 jaar,Basisonderwijs,111
Oisterwijk,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",859
Oisterwijk,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",533
Oisterwijk,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",447
Oisterwijk,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",147
Oisterwijk,Mannen,55 tot 65 jaar,Basisonderwijs,152
Oisterwijk,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1035
Oisterwijk,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",498
Oisterwijk,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",392
Oisterwijk,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",422
Oisterwijk,Mannen,65 tot 75 jaar,Basisonderwijs,147
Oisterwijk,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",840
Oisterwijk,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",468
Oisterwijk,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",248
Oisterwijk,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",397
Oisterwijk,Vrouwen,15 tot 25 jaar,Basisonderwijs,189
Oisterwijk,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",751
Oisterwijk,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",167
Oisterwijk,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",26
Oisterwijk,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",568
Oisterwijk,Vrouwen,25 tot 35 jaar,Basisonderwijs,38
Oisterwijk,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",651
Oisterwijk,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",562
Oisterwijk,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",282
Oisterwijk,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",67
Oisterwijk,Vrouwen,35 tot 45 jaar,Basisonderwijs,95
Oisterwijk,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",507
Oisterwijk,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",495
Oisterwijk,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",427
Oisterwijk,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",177
Oisterwijk,Vrouwen,45 tot 55 jaar,Basisonderwijs,145
Oisterwijk,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",805
Oisterwijk,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",601
Oisterwijk,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",455
Oisterwijk,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",191
Oisterwijk,Vrouwen,55 tot 65 jaar,Basisonderwijs,133
Oisterwijk,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1240
Oisterwijk,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",458
Oisterwijk,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",250
Oisterwijk,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",523
Oisterwijk,Vrouwen,65 tot 75 jaar,Basisonderwijs,229
Oisterwijk,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",922
Oisterwijk,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",317
Oisterwijk,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",196
Oisterwijk,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",537
Oldambt,Mannen,15 tot 25 jaar,Basisonderwijs,425
Oldambt,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",917
Oldambt,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",79
Oldambt,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",7
Oldambt,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",772
Oldambt,Mannen,25 tot 35 jaar,Basisonderwijs,117
Oldambt,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1355
