municipality,gender,age_group,N
Nieuwe Pekela,Mannen,50-54,0.0
Nieuwe Pekela,Mannen,55-59,0.0
Nieuwe Pekela,Mannen,60-64,0.0
Nieuwe Pekela,Mannen,65-69,0.0
Nieuwe Pekela,Mannen,70-74,0.0
Nieuwe Pekela,Mannen,75+,0.0
Nieuwe Pekela,Vrouwen,15-19,0.0
Nieuwe Pekela,Vrouwen,20-24,0.0
Nieuwe Pekela,Vrouwen,25-29,0.0
Nieuwe Pekela,Vrouwen,30-34,0.0
Nieuwe Pekela,Vrouwen,35-39,0.0
Nieuwe Pekela,Vrouwen,40-44,0.0
Nieuwe Pekela,Vrouwen,45-49,0.0
Nieuwe Pekela,Vrouwen,50-54,0.0
Nieuwe Pekela,Vrouwen,55-59,0.0
Nieuwe Pekela,Vrouwen,60-64,0.0
Nieuwe Pekela,Vrouwen,65-69,0.0
Nieuwe Pekela,Vrouwen,70-74,0.0
Nieuwe Pekela,Vrouwen,75+,0.0
Nieuwegein,Mannen,15-19,1667.0
Nieuwegein,Mannen,20-24,1886.0
Nieuwegein,Mannen,25-29,2214.0
Nieuwegein,Mannen,30-34,2575.0
Nieuwegein,Mannen,35-39,2393.0
Nieuwegein,Mannen,40-44,2148.0
Nieuwegein,Mannen,45-49,1897.0
Nieuwegein,Mannen,50-54,2071.0
Nieuwegein,Mannen,55-59,2135.0
Nieuwegein,Mannen,60-64,1972.0
Nieuwegein,Mannen,65-69,1906.0
Nieuwegein,Mannen,70-74,1914.0
Nieuwegein,Mannen,75+,360.0
Nieuwegein,Vrouwen,15-19,1599.0
Nieuwegein,Vrouwen,20-24,1820.0
Nieuwegein,Vrouwen,25-29,2147.0
Nieuwegein,Vrouwen,30-34,2472.0
Nieuwegein,Vrouwen,35-39,2267.0
Nieuwegein,Vrouwen,40-44,2060.0
Nieuwegein,Vrouwen,45-49,1855.0
Nieuwegein,Vrouwen,50-54,2165.0
Nieuwegein,Vrouwen,55-59,2105.0
Nieuwegein,Vrouwen,60-64,2109.0
Nieuwegein,Vrouwen,65-69,2223.0
Nieuwegein,Vrouwen,70-74,2138.0
Nieuwegein,Vrouwen,75+,381.0
Nieuwerkerk aan den IJssel,Mannen,15-19,0.0
Nieuwerkerk aan den IJssel,Mannen,20-24,0.0
Nieuwerkerk aan den IJssel,Mannen,25-29,0.0
Nieuwerkerk aan den IJssel,Mannen,30-34,0.0
Nieuwerkerk aan den IJssel,Mannen,35-39,0.0
Nieuwerkerk aan den IJssel,Mannen,40-44,0.0
Nieuwerkerk aan den IJssel,Mannen,45-49,0.0
Nieuwerkerk aan den IJssel,Mannen,50-54,0.0
Nieuwerkerk aan den IJssel,Mannen,55-59,0.0
Nieuwerkerk aan den IJssel,Mannen,60-64,0.0
Nieuwerkerk aan den IJssel,Mannen,65-69,0.0
Nieuwerkerk aan den IJssel,Mannen,70-74,0.0
Nieuwerkerk aan den IJssel,Mannen,75+,0.0
Nieuwerkerk aan den IJssel,Vrouwen,15-19,0.0
Nieuwerkerk aan den IJssel,Vrouwen,20-24,0.0
Nieuwerkerk aan den IJssel,Vrouwen,25-29,0.0
Nieuwerkerk aan den IJssel,Vrouwen,30-34,0.0
Nieuwerkerk aan den IJssel,Vrouwen,35-39,0.0
Nieuwerkerk aan den IJssel,Vrouwen,40-44,0.0
Nieuwerkerk aan den IJssel,Vrouwen,45-49,0.0
Nieuwerkerk aan den IJssel,Vrouwen,50-54,0.0
Nieuwerkerk aan den IJssel,Vrouwen,55-59,0.0
Nieuwerkerk aan den IJssel,Vrouwen,60-64,0.0
Nieuwerkerk aan den IJssel,Vrouwen,65-69,0.0
Nieuwerkerk aan den IJssel,Vrouwen,70-74,0.0
Nieuwerkerk aan den IJssel,Vrouwen,75+,0.0
Nieuweschans,Mannen,15-19,0.0
Nieuweschans,Mannen,20-24,0.0
Nieuweschans,Mannen,25-29,0.0
Nieuweschans,Mannen,30-34,0.0
Nieuweschans,Mannen,35-39,0.0
Nieuweschans,Mannen,40-44,0.0
Nieuweschans,Mannen,45-49,0.0
Nieuweschans,Mannen,50-54,0.0
Nieuweschans,Mannen,55-59,0.0
Nieuweschans,Mannen,60-64,0.0
Nieuweschans,Mannen,65-69,0.0
Nieuweschans,Mannen,70-74,0.0
Nieuweschans,Mannen,75+,0.0
Nieuweschans,Vrouwen,15-19,0.0
Nieuweschans,Vrouwen,20-24,0.0
Nieuweschans,Vrouwen,25-29,0.0
Nieuweschans,Vrouwen,30-34,0.0
Nieuweschans,Vrouwen,35-39,0.0
Nieuweschans,Vrouwen,40-44,0.0
Nieuweschans,Vrouwen,45-49,0.0
Nieuweschans,Vrouwen,50-54,0.0
Nieuweschans,Vrouwen,55-59,0.0
Nieuweschans,Vrouwen,60-64,0.0
Nieuweschans,Vrouwen,65-69,0.0
Nieuweschans,Vrouwen,70-74,0.0
Nieuweschans,Vrouwen,75+,0.0
Nieuwkoop,Mannen,15-19,801.0
Nieuwkoop,Mannen,20-24,871.0
Nieuwkoop,Mannen,25-29,823.0
Nieuwkoop,Mannen,30-34,914.0
Nieuwkoop,Mannen,35-39,884.0
Nieuwkoop,Mannen,40-44,819.0
Nieuwkoop,Mannen,45-49,856.0
Nieuwkoop,Mannen,50-54,1009.0
Nieuwkoop,Mannen,55-59,1206.0
Nieuwkoop,Mannen,60-64,1149.0
Nieuwkoop,Mannen,65-69,988.0
Nieuwkoop,Mannen,70-74,783.0
Nieuwkoop,Mannen,75+,163.0
Nieuwkoop,Vrouwen,15-19,767.0
Nieuwkoop,Vrouwen,20-24,750.0
Nieuwkoop,Vrouwen,25-29,768.0
Nieuwkoop,Vrouwen,30-34,913.0
Nieuwkoop,Vrouwen,35-39,848.0
Nieuwkoop,Vrouwen,40-44,824.0
Nieuwkoop,Vrouwen,45-49,817.0
Nieuwkoop,Vrouwen,50-54,1022.0
Nieuwkoop,Vrouwen,55-59,1163.0
Nieuwkoop,Vrouwen,60-64,1134.0
Nieuwkoop,Vrouwen,65-69,965.0
Nieuwkoop,Vrouwen,70-74,832.0
Nieuwkoop,Vrouwen,75+,149.0
Nieuwleusen,Mannen,15-19,0.0
Nieuwleusen,Mannen,20-24,0.0
Nieuwleusen,Mannen,25-29,0.0
Nieuwleusen,Mannen,30-34,0.0
Nieuwleusen,Mannen,35-39,0.0
Nieuwleusen,Mannen,40-44,0.0
Nieuwleusen,Mannen,45-49,0.0
Nieuwleusen,Mannen,50-54,0.0
Nieuwleusen,Mannen,55-59,0.0
Nieuwleusen,Mannen,60-64,0.0
Nieuwleusen,Mannen,65-69,0.0
Nieuwleusen,Mannen,70-74,0.0
Nieuwleusen,Mannen,75+,0.0
Nieuwleusen,Vrouwen,15-19,0.0
Nieuwleusen,Vrouwen,20-24,0.0
Nieuwleusen,Vrouwen,25-29,0.0
Nieuwleusen,Vrouwen,30-34,0.0
Nieuwleusen,Vrouwen,35-39,0.0
Nieuwleusen,Vrouwen,40-44,0.0
Nieuwleusen,Vrouwen,45-49,0.0
Nieuwleusen,Vrouwen,50-54,0.0
Nieuwleusen,Vrouwen,55-59,0.0
Nieuwleusen,Vrouwen,60-64,0.0
Nieuwleusen,Vrouwen,65-69,0.0
Nieuwleusen,Vrouwen,70-74,0.0
Nieuwleusen,Vrouwen,75+,0.0
Nieuwolda,Mannen,15-19,0.0
Nieuwolda,Mannen,20-24,0.0
Nieuwolda,Mannen,25-29,0.0
Nieuwolda,Mannen,30-34,0.0
Nieuwolda,Mannen,35-39,0.0
Nieuwolda,Mannen,40-44,0.0
Nieuwolda,Mannen,45-49,0.0
Nieuwolda,Mannen,50-54,0.0
Nieuwolda,Mannen,55-59,0.0
Nieuwolda,Mannen,60-64,0.0
Nieuwolda,Mannen,65-69,0.0
Nieuwolda,Mannen,70-74,0.0
Nieuwolda,Mannen,75+,0.0
Nieuwolda,Vrouwen,15-19,0.0
Nieuwolda,Vrouwen,20-24,0.0
Nieuwolda,Vrouwen,25-29,0.0
Nieuwolda,Vrouwen,30-34,0.0
Nieuwolda,Vrouwen,35-39,0.0
Nieuwolda,Vrouwen,40-44,0.0
Nieuwolda,Vrouwen,45-49,0.0
Nieuwolda,Vrouwen,50-54,0.0
Nieuwolda,Vrouwen,55-59,0.0
Nieuwolda,Vrouwen,60-64,0.0
Nieuwolda,Vrouwen,65-69,0.0
Nieuwolda,Vrouwen,70-74,0.0
Nieuwolda,Vrouwen,75+,0.0
Nieuwveen,Mannen,15-19,0.0
Nieuwveen,Mannen,20-24,0.0
Nieuwveen,Mannen,25-29,0.0
Nieuwveen,Mannen,30-34,0.0
Nieuwveen,Mannen,35-39,0.0
Nieuwveen,Mannen,40-44,0.0
Nieuwveen,Mannen,45-49,0.0
Nieuwveen,Mannen,50-54,0.0
Nieuwveen,Mannen,55-59,0.0
Nieuwveen,Mannen,60-64,0.0
Nieuwveen,Mannen,65-69,0.0
Nieuwveen,Mannen,70-74,0.0
Nieuwveen,Mannen,75+,0.0
Nieuwveen,Vrouwen,15-19,0.0
Nieuwveen,Vrouwen,20-24,0.0
Nieuwveen,Vrouwen,25-29,0.0
Nieuwveen,Vrouwen,30-34,0.0
Nieuwveen,Vrouwen,35-39,0.0
Nieuwveen,Vrouwen,40-44,0.0
Nieuwveen,Vrouwen,45-49,0.0
Nieuwveen,Vrouwen,50-54,0.0
Nieuwveen,Vrouwen,55-59,0.0
Nieuwveen,Vrouwen,60-64,0.0
Nieuwveen,Vrouwen,65-69,0.0
Nieuwveen,Vrouwen,70-74,0.0
Nieuwveen,Vrouwen,75+,0.0
Nigtevecht,Mannen,15-19,0.0
Nigtevecht,Mannen,20-24,0.0
Nigtevecht,Mannen,25-29,0.0
Nigtevecht,Mannen,30-34,0.0
Nigtevecht,Mannen,35-39,0.0
Nigtevecht,Mannen,40-44,0.0
Nigtevecht,Mannen,45-49,0.0
Nigtevecht,Mannen,50-54,0.0
Nigtevecht,Mannen,55-59,0.0
Nigtevecht,Mannen,60-64,0.0
Nigtevecht,Mannen,65-69,0.0
Nigtevecht,Mannen,70-74,0.0
Nigtevecht,Mannen,75+,0.0
Nigtevecht,Vrouwen,15-19,0.0
Nigtevecht,Vrouwen,20-24,0.0
Nigtevecht,Vrouwen,25-29,0.0
Nigtevecht,Vrouwen,30-34,0.0
Nigtevecht,Vrouwen,35-39,0.0
Nigtevecht,Vrouwen,40-44,0.0
Nigtevecht,Vrouwen,45-49,0.0
Nigtevecht,Vrouwen,50-54,0.0
Nigtevecht,Vrouwen,55-59,0.0
Nigtevecht,Vrouwen,60-64,0.0
Nigtevecht,Vrouwen,65-69,0.0
Nigtevecht,Vrouwen,70-74,0.0
Nigtevecht,Vrouwen,75+,0.0
Nijefurd,Mannen,15-19,0.0
Nijefurd,Mannen,20-24,0.0
Nijefurd,Mannen,25-29,0.0
Nijefurd,Mannen,30-34,0.0
Nijefurd,Mannen,35-39,0.0
Nijefurd,Mannen,40-44,0.0
Nijefurd,Mannen,45-49,0.0
Nijefurd,Mannen,50-54,0.0
Nijefurd,Mannen,55-59,0.0
Nijefurd,Mannen,60-64,0.0
Nijefurd,Mannen,65-69,0.0
Nijefurd,Mannen,70-74,0.0
Nijefurd,Mannen,75+,0.0
Nijefurd,Vrouwen,15-19,0.0
Nijefurd,Vrouwen,20-24,0.0
Nijefurd,Vrouwen,25-29,0.0
Nijefurd,Vrouwen,30-34,0.0
Nijefurd,Vrouwen,35-39,0.0
Nijefurd,Vrouwen,40-44,0.0
Nijefurd,Vrouwen,45-49,0.0
Nijefurd,Vrouwen,50-54,0.0
Nijefurd,Vrouwen,55-59,0.0
Nijefurd,Vrouwen,60-64,0.0
Nijefurd,Vrouwen,65-69,0.0
Nijefurd,Vrouwen,70-74,0.0
Nijefurd,Vrouwen,75+,0.0
Nijeveen,Mannen,15-19,0.0
Nijeveen,Mannen,20-24,0.0
Nijeveen,Mannen,25-29,0.0
Nijeveen,Mannen,30-34,0.0
Nijeveen,Mannen,35-39,0.0
Nijeveen,Mannen,40-44,0.0
Nijeveen,Mannen,45-49,0.0
Nijeveen,Mannen,50-54,0.0
Nijeveen,Mannen,55-59,0.0
Nijeveen,Mannen,60-64,0.0
Nijeveen,Mannen,65-69,0.0
Nijeveen,Mannen,70-74,0.0
Nijeveen,Mannen,75+,0.0
Nijeveen,Vrouwen,15-19,0.0
Nijeveen,Vrouwen,20-24,0.0
Nijeveen,Vrouwen,25-29,0.0
Nijeveen,Vrouwen,30-34,0.0
Nijeveen,Vrouwen,35-39,0.0
Nijeveen,Vrouwen,40-44,0.0
Nijeveen,Vrouwen,45-49,0.0
Nijeveen,Vrouwen,50-54,0.0
Nijeveen,Vrouwen,55-59,0.0
Nijeveen,Vrouwen,60-64,0.0
Nijeveen,Vrouwen,65-69,0.0
Nijeveen,Vrouwen,70-74,0.0
Nijeveen,Vrouwen,75+,0.0
Nijkerk,Mannen,15-19,1475.0
Nijkerk,Mannen,20-24,1406.0
Nijkerk,Mannen,25-29,1203.0
Nijkerk,Mannen,30-34,1332.0
Nijkerk,Mannen,35-39,1497.0
Nijkerk,Mannen,40-44,1356.0
Nijkerk,Mannen,45-49,1318.0
Nijkerk,Mannen,50-54,1650.0
Nijkerk,Mannen,55-59,1687.0
Nijkerk,Mannen,60-64,1441.0
Nijkerk,Mannen,65-69,1229.0
Nijkerk,Mannen,70-74,1064.0
Nijkerk,Mannen,75+,235.0
Nijkerk,Vrouwen,15-19,1452.0
Nijkerk,Vrouwen,20-24,1209.0
Nijkerk,Vrouwen,25-29,1144.0
Nijkerk,Vrouwen,30-34,1328.0
Nijkerk,Vrouwen,35-39,1439.0
Nijkerk,Vrouwen,40-44,1406.0
Nijkerk,Vrouwen,45-49,1412.0
Nijkerk,Vrouwen,50-54,1723.0
Nijkerk,Vrouwen,55-59,1580.0
Nijkerk,Vrouwen,60-64,1462.0
Nijkerk,Vrouwen,65-69,1224.0
Nijkerk,Vrouwen,70-74,1145.0
Nijkerk,Vrouwen,75+,208.0
Nijmegen,Mannen,15-19,4872.0
Nijmegen,Mannen,20-24,9237.0
Nijmegen,Mannen,25-29,9739.0
Nijmegen,Mannen,30-34,7499.0
Nijmegen,Mannen,35-39,5920.0
Nijmegen,Mannen,40-44,5075.0
Nijmegen,Mannen,45-49,4958.0
Nijmegen,Mannen,50-54,5405.0
Nijmegen,Mannen,55-59,5348.0
Nijmegen,Mannen,60-64,5140.0
Nijmegen,Mannen,65-69,4525.0
Nijmegen,Mannen,70-74,3929.0
Nijmegen,Mannen,75+,718.0
Nijmegen,Vrouwen,15-19,5487.0
Nijmegen,Vrouwen,20-24,13182.0
Nijmegen,Vrouwen,25-29,10203.0
Nijmegen,Vrouwen,30-34,7176.0
Nijmegen,Vrouwen,35-39,5648.0
Nijmegen,Vrouwen,40-44,5171.0
Nijmegen,Vrouwen,45-49,4944.0
Nijmegen,Vrouwen,50-54,5344.0
Nijmegen,Vrouwen,55-59,5471.0
Nijmegen,Vrouwen,60-64,5458.0
Nijmegen,Vrouwen,65-69,4918.0
Nijmegen,Vrouwen,70-74,4319.0
Nijmegen,Vrouwen,75+,745.0
Nissewaard,Mannen,15-19,2471.0
Nissewaard,Mannen,20-24,2491.0
Nissewaard,Mannen,25-29,2550.0
Nissewaard,Mannen,30-34,2863.0
Nissewaard,Mannen,35-39,2941.0
Nissewaard,Mannen,40-44,2662.0
Nissewaard,Mannen,45-49,2343.0
Nissewaard,Mannen,50-54,2835.0
Nissewaard,Mannen,55-59,2914.0
Nissewaard,Mannen,60-64,2993.0
Nissewaard,Mannen,65-69,2803.0
Nissewaard,Mannen,70-74,2411.0
Nissewaard,Mannen,75+,439.0
Nissewaard,Vrouwen,15-19,2152.0
Nissewaard,Vrouwen,20-24,2244.0
Nissewaard,Vrouwen,25-29,2495.0
Nissewaard,Vrouwen,30-34,2977.0
Nissewaard,Vrouwen,35-39,3055.0
Nissewaard,Vrouwen,40-44,2766.0
Nissewaard,Vrouwen,45-49,2598.0
Nissewaard,Vrouwen,50-54,2973.0
Nissewaard,Vrouwen,55-59,3169.0
Nissewaard,Vrouwen,60-64,3343.0
Nissewaard,Vrouwen,65-69,3177.0
Nissewaard,Vrouwen,70-74,2506.0
Nissewaard,Vrouwen,75+,471.0
Nistelrode,Mannen,15-19,0.0
Nistelrode,Mannen,20-24,0.0
Nistelrode,Mannen,25-29,0.0
Nistelrode,Mannen,30-34,0.0
Nistelrode,Mannen,35-39,0.0
Nistelrode,Mannen,40-44,0.0
Nistelrode,Mannen,45-49,0.0
Nistelrode,Mannen,50-54,0.0
Nistelrode,Mannen,55-59,0.0
Nistelrode,Mannen,60-64,0.0
Nistelrode,Mannen,65-69,0.0
Nistelrode,Mannen,70-74,0.0
Nistelrode,Mannen,75+,0.0
Nistelrode,Vrouwen,15-19,0.0
Nistelrode,Vrouwen,20-24,0.0
Nistelrode,Vrouwen,25-29,0.0
Nistelrode,Vrouwen,30-34,0.0
Nistelrode,Vrouwen,35-39,0.0
Nistelrode,Vrouwen,40-44,0.0
Nistelrode,Vrouwen,45-49,0.0
Nistelrode,Vrouwen,50-54,0.0
Nistelrode,Vrouwen,55-59,0.0
Nistelrode,Vrouwen,60-64,0.0
Nistelrode,Vrouwen,65-69,0.0
Nistelrode,Vrouwen,70-74,0.0
Nistelrode,Vrouwen,75+,0.0
Noardeast-Fryslân,Mannen,15-19,1426.0
Noardeast-Fryslân,Mannen,20-24,1453.0
Noardeast-Fryslân,Mannen,25-29,1245.0
Noardeast-Fryslân,Mannen,30-34,1363.0
Noardeast-Fryslân,Mannen,35-39,1221.0
Noardeast-Fryslân,Mannen,40-44,1283.0
Noardeast-Fryslân,Mannen,45-49,1290.0
Noardeast-Fryslân,Mannen,50-54,1765.0
Noardeast-Fryslân,Mannen,55-59,1696.0
Noardeast-Fryslân,Mannen,60-64,1718.0
Noardeast-Fryslân,Mannen,65-69,1580.0
Noardeast-Fryslân,Mannen,70-74,1310.0
Noardeast-Fryslân,Mannen,75+,244.0
Noardeast-Fryslân,Vrouwen,15-19,1369.0
Noardeast-Fryslân,Vrouwen,20-24,1264.0
Noardeast-Fryslân,Vrouwen,25-29,1092.0
Noardeast-Fryslân,Vrouwen,30-34,1212.0
Noardeast-Fryslân,Vrouwen,35-39,1242.0
Noardeast-Fryslân,Vrouwen,40-44,1282.0
Noardeast-Fryslân,Vrouwen,45-49,1212.0
Noardeast-Fryslân,Vrouwen,50-54,1570.0
Noardeast-Fryslân,Vrouwen,55-59,1718.0
Noardeast-Fryslân,Vrouwen,60-64,1687.0
Noardeast-Fryslân,Vrouwen,65-69,1476.0
Noardeast-Fryslân,Vrouwen,70-74,1255.0
Noardeast-Fryslân,Vrouwen,75+,225.0
Noord-Beveland,Mannen,15-19,167.0
Noord-Beveland,Mannen,20-24,178.0
Noord-Beveland,Mannen,25-29,166.0
Noord-Beveland,Mannen,30-34,197.0
Noord-Beveland,Mannen,35-39,207.0
Noord-Beveland,Mannen,40-44,210.0
Noord-Beveland,Mannen,45-49,243.0
Noord-Beveland,Mannen,50-54,313.0
Noord-Beveland,Mannen,55-59,333.0
Noord-Beveland,Mannen,60-64,315.0
Noord-Beveland,Mannen,65-69,352.0
Noord-Beveland,Mannen,70-74,311.0
Noord-Beveland,Mannen,75+,58.0
Noord-Beveland,Vrouwen,15-19,172.0
Noord-Beveland,Vrouwen,20-24,162.0
Noord-Beveland,Vrouwen,25-29,164.0
Noord-Beveland,Vrouwen,30-34,179.0
Noord-Beveland,Vrouwen,35-39,187.0
Noord-Beveland,Vrouwen,40-44,211.0
Noord-Beveland,Vrouwen,45-49,210.0
Noord-Beveland,Vrouwen,50-54,293.0
Noord-Beveland,Vrouwen,55-59,365.0
Noord-Beveland,Vrouwen,60-64,373.0
Noord-Beveland,Vrouwen,65-69,329.0
Noord-Beveland,Vrouwen,70-74,284.0
Noord-Beveland,Vrouwen,75+,68.0
Noordenveld,Mannen,15-19,901.0
Noordenveld,Mannen,20-24,728.0
Noordenveld,Mannen,25-29,587.0
Noordenveld,Mannen,30-34,700.0
Noordenveld,Mannen,35-39,815.0
Noordenveld,Mannen,40-44,850.0
Noordenveld,Mannen,45-49,897.0
Noordenveld,Mannen,50-54,1126.0
Noordenveld,Mannen,55-59,1254.0
Noordenveld,Mannen,60-64,1180.0
Noordenveld,Mannen,65-69,1187.0
Noordenveld,Mannen,70-74,1050.0
Noordenveld,Mannen,75+,210.0
Noordenveld,Vrouwen,15-19,809.0
Noordenveld,Vrouwen,20-24,604.0
Noordenveld,Vrouwen,25-29,546.0
Noordenveld,Vrouwen,30-34,729.0
Noordenveld,Vrouwen,35-39,872.0
Noordenveld,Vrouwen,40-44,867.0
Noordenveld,Vrouwen,45-49,922.0
Noordenveld,Vrouwen,50-54,1191.0
Noordenveld,Vrouwen,55-59,1220.0
Noordenveld,Vrouwen,60-64,1263.0
Noordenveld,Vrouwen,65-69,1228.0
Noordenveld,Vrouwen,70-74,1071.0
Noordenveld,Vrouwen,75+,224.0
Noorder-Koggenland,Mannen,15-19,0.0
Noorder-Koggenland,Mannen,20-24,0.0
Noorder-Koggenland,Mannen,25-29,0.0
Noorder-Koggenland,Mannen,30-34,0.0
Noorder-Koggenland,Mannen,35-39,0.0
Noorder-Koggenland,Mannen,40-44,0.0
Noorder-Koggenland,Mannen,45-49,0.0
Noorder-Koggenland,Mannen,50-54,0.0
Noorder-Koggenland,Mannen,55-59,0.0
Noorder-Koggenland,Mannen,60-64,0.0
Noorder-Koggenland,Mannen,65-69,0.0
Noorder-Koggenland,Mannen,70-74,0.0
Noorder-Koggenland,Mannen,75+,0.0
Noorder-Koggenland,Vrouwen,15-19,0.0
Noorder-Koggenland,Vrouwen,20-24,0.0
Noorder-Koggenland,Vrouwen,25-29,0.0
Noorder-Koggenland,Vrouwen,30-34,0.0
Noorder-Koggenland,Vrouwen,35-39,0.0
Noorder-Koggenland,Vrouwen,40-44,0.0
Noorder-Koggenland,Vrouwen,45-49,0.0
Noorder-Koggenland,Vrouwen,50-54,0.0
Noorder-Koggenland,Vrouwen,55-59,0.0
Noorder-Koggenland,Vrouwen,60-64,0.0
Noorder-Koggenland,Vrouwen,65-69,0.0
Noorder-Koggenland,Vrouwen,70-74,0.0
Noorder-Koggenland,Vrouwen,75+,0.0
Noordoostpolder,Mannen,15-19,1663.0
Noordoostpolder,Mannen,20-24,1685.0
Noordoostpolder,Mannen,25-29,1618.0
Noordoostpolder,Mannen,30-34,1606.0
Noordoostpolder,Mannen,35-39,1703.0
Noordoostpolder,Mannen,40-44,1590.0
Noordoostpolder,Mannen,45-49,1436.0
Noordoostpolder,Mannen,50-54,1705.0
Noordoostpolder,Mannen,55-59,1712.0
Noordoostpolder,Mannen,60-64,1620.0
Noordoostpolder,Mannen,65-69,1476.0
Noordoostpolder,Mannen,70-74,1265.0
Noordoostpolder,Mannen,75+,218.0
Noordoostpolder,Vrouwen,15-19,1467.0
Noordoostpolder,Vrouwen,20-24,1456.0
Noordoostpolder,Vrouwen,25-29,1455.0
Noordoostpolder,Vrouwen,30-34,1526.0
Noordoostpolder,Vrouwen,35-39,1602.0
Noordoostpolder,Vrouwen,40-44,1529.0
Noordoostpolder,Vrouwen,45-49,1482.0
Noordoostpolder,Vrouwen,50-54,1693.0
Noordoostpolder,Vrouwen,55-59,1674.0
Noordoostpolder,Vrouwen,60-64,1620.0
Noordoostpolder,Vrouwen,65-69,1451.0
Noordoostpolder,Vrouwen,70-74,1182.0
Noordoostpolder,Vrouwen,75+,226.0
Noordwijk,Mannen,15-19,1238.0
Noordwijk,Mannen,20-24,1341.0
Noordwijk,Mannen,25-29,1283.0
Noordwijk,Mannen,30-34,1429.0
Noordwijk,Mannen,35-39,1375.0
Noordwijk,Mannen,40-44,1389.0
Noordwijk,Mannen,45-49,1355.0
Noordwijk,Mannen,50-54,1655.0
Noordwijk,Mannen,55-59,1650.0
Noordwijk,Mannen,60-64,1634.0
Noordwijk,Mannen,65-69,1491.0
Noordwijk,Mannen,70-74,1257.0
Noordwijk,Mannen,75+,297.0
Noordwijk,Vrouwen,15-19,1120.0
Noordwijk,Vrouwen,20-24,1148.0
Noordwijk,Vrouwen,25-29,1202.0
Noordwijk,Vrouwen,30-34,1336.0
Noordwijk,Vrouwen,35-39,1393.0
Noordwijk,Vrouwen,40-44,1374.0
Noordwijk,Vrouwen,45-49,1368.0
Noordwijk,Vrouwen,50-54,1765.0
Noordwijk,Vrouwen,55-59,1709.0
Noordwijk,Vrouwen,60-64,1701.0
Noordwijk,Vrouwen,65-69,1545.0
Noordwijk,Vrouwen,70-74,1331.0
Noordwijk,Vrouwen,75+,296.0
Noordwijkerhout,Mannen,15-19,0.0
Noordwijkerhout,Mannen,20-24,0.0
Noordwijkerhout,Mannen,25-29,0.0
Noordwijkerhout,Mannen,30-34,0.0
Noordwijkerhout,Mannen,35-39,0.0
Noordwijkerhout,Mannen,40-44,0.0
Noordwijkerhout,Mannen,45-49,0.0
Noordwijkerhout,Mannen,50-54,0.0
Noordwijkerhout,Mannen,55-59,0.0
Noordwijkerhout,Mannen,60-64,0.0
Noordwijkerhout,Mannen,65-69,0.0
Noordwijkerhout,Mannen,70-74,0.0
Noordwijkerhout,Mannen,75+,0.0
Noordwijkerhout,Vrouwen,15-19,0.0
Noordwijkerhout,Vrouwen,20-24,0.0
Noordwijkerhout,Vrouwen,25-29,0.0
Noordwijkerhout,Vrouwen,30-34,0.0
Noordwijkerhout,Vrouwen,35-39,0.0
Noordwijkerhout,Vrouwen,40-44,0.0
Noordwijkerhout,Vrouwen,45-49,0.0
Noordwijkerhout,Vrouwen,50-54,0.0
Noordwijkerhout,Vrouwen,55-59,0.0
Noordwijkerhout,Vrouwen,60-64,0.0
Noordwijkerhout,Vrouwen,65-69,0.0
Noordwijkerhout,Vrouwen,70-74,0.0
Noordwijkerhout,Vrouwen,75+,0.0
Nootdorp,Mannen,15-19,0.0
Nootdorp,Mannen,20-24,0.0
Nootdorp,Mannen,25-29,0.0
Nootdorp,Mannen,30-34,0.0
Nootdorp,Mannen,35-39,0.0
Nootdorp,Mannen,40-44,0.0
Nootdorp,Mannen,45-49,0.0
Nootdorp,Mannen,50-54,0.0
Nootdorp,Mannen,55-59,0.0
Nootdorp,Mannen,60-64,0.0
Nootdorp,Mannen,65-69,0.0
Nootdorp,Mannen,70-74,0.0
Nootdorp,Mannen,75+,0.0
Nootdorp,Vrouwen,15-19,0.0
Nootdorp,Vrouwen,20-24,0.0
Nootdorp,Vrouwen,25-29,0.0
Nootdorp,Vrouwen,30-34,0.0
Nootdorp,Vrouwen,35-39,0.0
Nootdorp,Vrouwen,40-44,0.0
Nootdorp,Vrouwen,45-49,0.0
Nootdorp,Vrouwen,50-54,0.0
Nootdorp,Vrouwen,55-59,0.0
Nootdorp,Vrouwen,60-64,0.0
Nootdorp,Vrouwen,65-69,0.0
Nootdorp,Vrouwen,70-74,0.0
Nootdorp,Vrouwen,75+,0.0
Norg,Mannen,15-19,0.0
Norg,Mannen,20-24,0.0
Norg,Mannen,25-29,0.0
Norg,Mannen,30-34,0.0
Norg,Mannen,35-39,0.0
Norg,Mannen,40-44,0.0
Norg,Mannen,45-49,0.0
Norg,Mannen,50-54,0.0
Norg,Mannen,55-59,0.0
Norg,Mannen,60-64,0.0
Norg,Mannen,65-69,0.0
Norg,Mannen,70-74,0.0
Norg,Mannen,75+,0.0
Norg,Vrouwen,15-19,0.0
Norg,Vrouwen,20-24,0.0
Norg,Vrouwen,25-29,0.0
Norg,Vrouwen,30-34,0.0
Norg,Vrouwen,35-39,0.0
Norg,Vrouwen,40-44,0.0
Norg,Vrouwen,45-49,0.0
Norg,Vrouwen,50-54,0.0
Norg,Vrouwen,55-59,0.0
Norg,Vrouwen,60-64,0.0
Norg,Vrouwen,65-69,0.0
