gm_code,municipality,gender,age_group,education,N
GM0405    ,Hoorn,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",418.0
GM0405    ,Hoorn,Vrouwen,35 tot 45 jaar,Basisonderwijs,265.0
GM0405    ,Hoorn,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1921.0
GM0405    ,Hoorn,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",1475.0
GM0405    ,Hoorn,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",710.0
GM0405    ,Hoorn,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",524.0
GM0405    ,Hoorn,Vrouwen,45 tot 55 jaar,Basisonderwijs,555.0
GM0405    ,Hoorn,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",2130.0
GM0405    ,Hoorn,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",1240.0
GM0405    ,Hoorn,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",505.0
GM0405    ,Hoorn,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",570.0
GM0405    ,Hoorn,Vrouwen,55 tot 65 jaar,Basisonderwijs,490.0
GM0405    ,Hoorn,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",2387.0
GM0405    ,Hoorn,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",887.0
GM0405    ,Hoorn,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",408.0
GM0405    ,Hoorn,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",923.0
GM0405    ,Hoorn,Vrouwen,65 tot 75 jaar,Basisonderwijs,536.0
GM0405    ,Hoorn,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1940.0
GM0405    ,Hoorn,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",702.0
GM0405    ,Hoorn,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",292.0
GM0405    ,Hoorn,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1035.0
GM1507    ,Horst aan de Maas,Mannen,15 tot 25 jaar,Basisonderwijs,315.0
GM1507    ,Horst aan de Maas,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1182.0
GM1507    ,Horst aan de Maas,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",178.0
GM1507    ,Horst aan de Maas,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",22.0
GM1507    ,Horst aan de Maas,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",802.0
GM1507    ,Horst aan de Maas,Mannen,25 tot 35 jaar,Basisonderwijs,84.0
GM1507    ,Horst aan de Maas,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1593.0
GM1507    ,Horst aan de Maas,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",711.0
GM1507    ,Horst aan de Maas,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",269.0
GM1507    ,Horst aan de Maas,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",143.0
GM1507    ,Horst aan de Maas,Mannen,35 tot 45 jaar,Basisonderwijs,160.0
GM1507    ,Horst aan de Maas,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1208.0
GM1507    ,Horst aan de Maas,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",622.0
GM1507    ,Horst aan de Maas,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",245.0
GM1507    ,Horst aan de Maas,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",268.0
GM1507    ,Horst aan de Maas,Mannen,45 tot 55 jaar,Basisonderwijs,100.0
GM1507    ,Horst aan de Maas,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1310.0
GM1507    ,Horst aan de Maas,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",537.0
GM1507    ,Horst aan de Maas,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",208.0
GM1507    ,Horst aan de Maas,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",543.0
GM1507    ,Horst aan de Maas,Mannen,55 tot 65 jaar,Basisonderwijs,182.0
GM1507    ,Horst aan de Maas,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1712.0
GM1507    ,Horst aan de Maas,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",763.0
GM1507    ,Horst aan de Maas,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",231.0
GM1507    ,Horst aan de Maas,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",612.0
GM1507    ,Horst aan de Maas,Mannen,65 tot 75 jaar,Basisonderwijs,144.0
GM1507    ,Horst aan de Maas,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1218.0
GM1507    ,Horst aan de Maas,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",693.0
GM1507    ,Horst aan de Maas,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",210.0
GM1507    ,Horst aan de Maas,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",732.0
GM1507    ,Horst aan de Maas,Vrouwen,15 tot 25 jaar,Basisonderwijs,223.0
GM1507    ,Horst aan de Maas,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1030.0
GM1507    ,Horst aan de Maas,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",248.0
GM1507    ,Horst aan de Maas,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",28.0
GM1507    ,Horst aan de Maas,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",770.0
GM1507    ,Horst aan de Maas,Vrouwen,25 tot 35 jaar,Basisonderwijs,107.0
GM1507    ,Horst aan de Maas,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1056.0
GM1507    ,Horst aan de Maas,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",941.0
GM1507    ,Horst aan de Maas,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",374.0
GM1507    ,Horst aan de Maas,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",125.0
GM1507    ,Horst aan de Maas,Vrouwen,35 tot 45 jaar,Basisonderwijs,132.0
GM1507    ,Horst aan de Maas,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1048.0
GM1507    ,Horst aan de Maas,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",745.0
GM1507    ,Horst aan de Maas,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",395.0
GM1507    ,Horst aan de Maas,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",182.0
GM1507    ,Horst aan de Maas,Vrouwen,45 tot 55 jaar,Basisonderwijs,218.0
GM1507    ,Horst aan de Maas,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1453.0
GM1507    ,Horst aan de Maas,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",594.0
GM1507    ,Horst aan de Maas,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",258.0
GM1507    ,Horst aan de Maas,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",377.0
GM1507    ,Horst aan de Maas,Vrouwen,55 tot 65 jaar,Basisonderwijs,252.0
GM1507    ,Horst aan de Maas,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1764.0
GM1507    ,Horst aan de Maas,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",564.0
GM1507    ,Horst aan de Maas,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",200.0
GM1507    ,Horst aan de Maas,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",721.0
GM1507    ,Horst aan de Maas,Vrouwen,65 tot 75 jaar,Basisonderwijs,370.0
GM1507    ,Horst aan de Maas,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1142.0
GM1507    ,Horst aan de Maas,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",319.0
GM1507    ,Horst aan de Maas,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",65.0
GM1507    ,Horst aan de Maas,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",807.0
GM0321    ,Houten,Mannen,15 tot 25 jaar,Basisonderwijs,300.0
GM0321    ,Houten,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1650.0
GM0321    ,Houten,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",205.0
GM0321    ,Houten,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",36.0
GM0321    ,Houten,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1109.0
GM0321    ,Houten,Mannen,25 tot 35 jaar,Basisonderwijs,102.0
GM0321    ,Houten,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",1020.0
GM0321    ,Houten,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",715.0
GM0321    ,Houten,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",460.0
GM0321    ,Houten,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",202.0
GM0321    ,Houten,Mannen,35 tot 45 jaar,Basisonderwijs,147.0
GM0321    ,Houten,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",1002.0
GM0321    ,Houten,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",883.0
GM0321    ,Houten,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",810.0
GM0321    ,Houten,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",358.0
GM0321    ,Houten,Mannen,45 tot 55 jaar,Basisonderwijs,153.0
GM0321    ,Houten,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1078.0
GM0321    ,Houten,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",938.0
GM0321    ,Houten,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",932.0
GM0321    ,Houten,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",303.0
GM0321    ,Houten,Mannen,55 tot 65 jaar,Basisonderwijs,137.0
GM0321    ,Houten,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1314.0
GM0321    ,Houten,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",839.0
GM0321    ,Houten,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",824.0
GM0321    ,Houten,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",490.0
GM0321    ,Houten,Mannen,65 tot 75 jaar,Basisonderwijs,155.0
GM0321    ,Houten,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1122.0
GM0321    ,Houten,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",787.0
GM0321    ,Houten,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",660.0
GM0321    ,Houten,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",378.0
GM0321    ,Houten,Vrouwen,15 tot 25 jaar,Basisonderwijs,254.0
GM0321    ,Houten,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",1438.0
GM0321    ,Houten,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",288.0
GM0321    ,Houten,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",50.0
GM0321    ,Houten,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",1070.0
GM0321    ,Houten,Vrouwen,25 tot 35 jaar,Basisonderwijs,73.0
GM0321    ,Houten,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",777.0
GM0321    ,Houten,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",824.0
GM0321    ,Houten,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",697.0
GM0321    ,Houten,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",229.0
GM0321    ,Houten,Vrouwen,35 tot 45 jaar,Basisonderwijs,48.0
GM0321    ,Houten,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",904.0
GM0321    ,Houten,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",1163.0
GM0321    ,Houten,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",1102.0
GM0321    ,Houten,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",187.0
GM0321    ,Houten,Vrouwen,45 tot 55 jaar,Basisonderwijs,158.0
GM0321    ,Houten,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",1112.0
GM0321    ,Houten,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",968.0
GM0321    ,Houten,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",1084.0
GM0321    ,Houten,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",274.0
GM0321    ,Houten,Vrouwen,55 tot 65 jaar,Basisonderwijs,218.0
GM0321    ,Houten,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1607.0
GM0321    ,Houten,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",745.0
GM0321    ,Houten,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",620.0
GM0321    ,Houten,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",710.0
GM0321    ,Houten,Vrouwen,65 tot 75 jaar,Basisonderwijs,320.0
GM0321    ,Houten,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1232.0
GM0321    ,Houten,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",653.0
GM0321    ,Houten,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",346.0
GM0321    ,Houten,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",650.0
GM0406    ,Huizen,Mannen,15 tot 25 jaar,Basisonderwijs,306.0
GM0406    ,Huizen,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",982.0
GM0406    ,Huizen,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",136.0
GM0406    ,Huizen,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",28.0
GM0406    ,Huizen,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",849.0
GM0406    ,Huizen,Mannen,25 tot 35 jaar,Basisonderwijs,57.0
GM0406    ,Huizen,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",925.0
GM0406    ,Huizen,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",530.0
GM0406    ,Huizen,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",184.0
GM0406    ,Huizen,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",203.0
GM0406    ,Huizen,Mannen,35 tot 45 jaar,Basisonderwijs,55.0
GM0406    ,Huizen,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",942.0
GM0406    ,Huizen,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",572.0
GM0406    ,Huizen,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",341.0
GM0406    ,Huizen,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",290.0
GM0406    ,Huizen,Mannen,45 tot 55 jaar,Basisonderwijs,158.0
GM0406    ,Huizen,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",986.0
GM0406    ,Huizen,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",494.0
GM0406    ,Huizen,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",396.0
GM0406    ,Huizen,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",365.0
GM0406    ,Huizen,Mannen,55 tot 65 jaar,Basisonderwijs,189.0
GM0406    ,Huizen,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1128.0
GM0406    ,Huizen,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",678.0
GM0406    ,Huizen,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",513.0
GM0406    ,Huizen,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",495.0
GM0406    ,Huizen,Mannen,65 tot 75 jaar,Basisonderwijs,254.0
GM0406    ,Huizen,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1029.0
GM0406    ,Huizen,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",718.0
GM0406    ,Huizen,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",332.0
GM0406    ,Huizen,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",370.0
GM0406    ,Huizen,Vrouwen,15 tot 25 jaar,Basisonderwijs,210.0
GM0406    ,Huizen,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",914.0
GM0406    ,Huizen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",164.0
GM0406    ,Huizen,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",24.0
GM0406    ,Huizen,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",690.0
GM0406    ,Huizen,Vrouwen,25 tot 35 jaar,Basisonderwijs,142.0
GM0406    ,Huizen,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",748.0
GM0406    ,Huizen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",684.0
GM0406    ,Huizen,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",284.0
GM0406    ,Huizen,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",142.0
GM0406    ,Huizen,Vrouwen,35 tot 45 jaar,Basisonderwijs,98.0
GM0406    ,Huizen,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",763.0
GM0406    ,Huizen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",715.0
GM0406    ,Huizen,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",516.0
GM0406    ,Huizen,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",307.0
GM0406    ,Huizen,Vrouwen,45 tot 55 jaar,Basisonderwijs,256.0
GM0406    ,Huizen,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",940.0
GM0406    ,Huizen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",756.0
GM0406    ,Huizen,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",467.0
GM0406    ,Huizen,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",278.0
GM0406    ,Huizen,Vrouwen,55 tot 65 jaar,Basisonderwijs,261.0
GM0406    ,Huizen,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1449.0
GM0406    ,Huizen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",676.0
GM0406    ,Huizen,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",346.0
GM0406    ,Huizen,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",568.0
GM0406    ,Huizen,Vrouwen,65 tot 75 jaar,Basisonderwijs,285.0
GM0406    ,Huizen,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",1194.0
GM0406    ,Huizen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",645.0
GM0406    ,Huizen,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",195.0
GM0406    ,Huizen,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",681.0
GM0677    ,Hulst,Mannen,15 tot 25 jaar,Basisonderwijs,87.0
GM0677    ,Hulst,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",663.0
GM0677    ,Hulst,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",21.0
GM0677    ,Hulst,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",3.0
GM0677    ,Hulst,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",525.0
GM0677    ,Hulst,Mannen,25 tot 35 jaar,Basisonderwijs,43.0
GM0677    ,Hulst,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",925.0
GM0677    ,Hulst,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",188.0
GM0677    ,Hulst,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",140.0
GM0677    ,Hulst,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",105.0
GM0677    ,Hulst,Mannen,35 tot 45 jaar,Basisonderwijs,64.0
GM0677    ,Hulst,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",774.0
GM0677    ,Hulst,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",228.0
GM0677    ,Hulst,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",106.0
GM0677    ,Hulst,Mannen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",328.0
GM0677    ,Hulst,Mannen,45 tot 55 jaar,Basisonderwijs,84.0
GM0677    ,Hulst,Mannen,45 tot 55 jaar,"Havo, vwo, mbo2-4",802.0
GM0677    ,Hulst,Mannen,45 tot 55 jaar,"Hbo-, wo-bachelor",431.0
GM0677    ,Hulst,Mannen,45 tot 55 jaar,"Hbo-, wo-master, doctor",255.0
GM0677    ,Hulst,Mannen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",331.0
GM0677    ,Hulst,Mannen,55 tot 65 jaar,Basisonderwijs,113.0
GM0677    ,Hulst,Mannen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1224.0
GM0677    ,Hulst,Mannen,55 tot 65 jaar,"Hbo-, wo-bachelor",432.0
GM0677    ,Hulst,Mannen,55 tot 65 jaar,"Hbo-, wo-master, doctor",179.0
GM0677    ,Hulst,Mannen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",354.0
GM0677    ,Hulst,Mannen,65 tot 75 jaar,Basisonderwijs,169.0
GM0677    ,Hulst,Mannen,65 tot 75 jaar,"Havo, vwo, mbo2-4",813.0
GM0677    ,Hulst,Mannen,65 tot 75 jaar,"Hbo-, wo-bachelor",361.0
GM0677    ,Hulst,Mannen,65 tot 75 jaar,"Hbo-, wo-master, doctor",171.0
GM0677    ,Hulst,Mannen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",388.0
GM0677    ,Hulst,Vrouwen,15 tot 25 jaar,Basisonderwijs,189.0
GM0677    ,Hulst,Vrouwen,15 tot 25 jaar,"Havo, vwo, mbo2-4",360.0
GM0677    ,Hulst,Vrouwen,15 tot 25 jaar,"Hbo-, wo-bachelor",96.0
GM0677    ,Hulst,Vrouwen,15 tot 25 jaar,"Hbo-, wo-master, doctor",12.0
GM0677    ,Hulst,Vrouwen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",443.0
GM0677    ,Hulst,Vrouwen,25 tot 35 jaar,Basisonderwijs,52.0
GM0677    ,Hulst,Vrouwen,25 tot 35 jaar,"Havo, vwo, mbo2-4",779.0
GM0677    ,Hulst,Vrouwen,25 tot 35 jaar,"Hbo-, wo-bachelor",307.0
GM0677    ,Hulst,Vrouwen,25 tot 35 jaar,"Hbo-, wo-master, doctor",88.0
GM0677    ,Hulst,Vrouwen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",74.0
GM0677    ,Hulst,Vrouwen,35 tot 45 jaar,Basisonderwijs,66.0
GM0677    ,Hulst,Vrouwen,35 tot 45 jaar,"Havo, vwo, mbo2-4",616.0
GM0677    ,Hulst,Vrouwen,35 tot 45 jaar,"Hbo-, wo-bachelor",435.0
GM0677    ,Hulst,Vrouwen,35 tot 45 jaar,"Hbo-, wo-master, doctor",183.0
GM0677    ,Hulst,Vrouwen,35 tot 45 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",198.0
GM0677    ,Hulst,Vrouwen,45 tot 55 jaar,Basisonderwijs,79.0
GM0677    ,Hulst,Vrouwen,45 tot 55 jaar,"Havo, vwo, mbo2-4",774.0
GM0677    ,Hulst,Vrouwen,45 tot 55 jaar,"Hbo-, wo-bachelor",403.0
GM0677    ,Hulst,Vrouwen,45 tot 55 jaar,"Hbo-, wo-master, doctor",184.0
GM0677    ,Hulst,Vrouwen,45 tot 55 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",362.0
GM0677    ,Hulst,Vrouwen,55 tot 65 jaar,Basisonderwijs,165.0
GM0677    ,Hulst,Vrouwen,55 tot 65 jaar,"Havo, vwo, mbo2-4",1155.0
GM0677    ,Hulst,Vrouwen,55 tot 65 jaar,"Hbo-, wo-bachelor",242.0
GM0677    ,Hulst,Vrouwen,55 tot 65 jaar,"Hbo-, wo-master, doctor",99.0
GM0677    ,Hulst,Vrouwen,55 tot 65 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",537.0
GM0677    ,Hulst,Vrouwen,65 tot 75 jaar,Basisonderwijs,184.0
GM0677    ,Hulst,Vrouwen,65 tot 75 jaar,"Havo, vwo, mbo2-4",804.0
GM0677    ,Hulst,Vrouwen,65 tot 75 jaar,"Hbo-, wo-bachelor",239.0
GM0677    ,Hulst,Vrouwen,65 tot 75 jaar,"Hbo-, wo-master, doctor",142.0
GM0677    ,Hulst,Vrouwen,65 tot 75 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",528.0
GM0353    ,IJsselstein,Mannen,15 tot 25 jaar,Basisonderwijs,618.0
GM0353    ,IJsselstein,Mannen,15 tot 25 jaar,"Havo, vwo, mbo2-4",790.0
GM0353    ,IJsselstein,Mannen,15 tot 25 jaar,"Hbo-, wo-bachelor",121.0
GM0353    ,IJsselstein,Mannen,15 tot 25 jaar,"Hbo-, wo-master, doctor",24.0
GM0353    ,IJsselstein,Mannen,15 tot 25 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",649.0
GM0353    ,IJsselstein,Mannen,25 tot 35 jaar,Basisonderwijs,50.0
GM0353    ,IJsselstein,Mannen,25 tot 35 jaar,"Havo, vwo, mbo2-4",851.0
GM0353    ,IJsselstein,Mannen,25 tot 35 jaar,"Hbo-, wo-bachelor",545.0
GM0353    ,IJsselstein,Mannen,25 tot 35 jaar,"Hbo-, wo-master, doctor",176.0
GM0353    ,IJsselstein,Mannen,25 tot 35 jaar,"Vmbo, havo-/vwo-onderbouw, mbo1",175.0
GM0353    ,IJsselstein,Mannen,35 tot 45 jaar,Basisonderwijs,56.0
GM0353    ,IJsselstein,Mannen,35 tot 45 jaar,"Havo, vwo, mbo2-4",743.0
GM0353    ,IJsselstein,Mannen,35 tot 45 jaar,"Hbo-, wo-bachelor",551.0
GM0353    ,IJsselstein,Mannen,35 tot 45 jaar,"Hbo-, wo-master, doctor",248.0
