,Unnamed: 0,municipality,origin,education,age_group,gender,year,N
47136,9572607,Slagelse,Persons of Danish origin,H1030 Primary school 10th grade,50-54,Men,2024,233
47137,9572609,Slagelse,Persons of Danish origin,H1030 Primary school 10th grade,55-59,Women,2024,254
47138,9572610,Slagelse,Persons of Danish origin,H1030 Primary school 10th grade,55-59,Men,2024,299
47139,9572612,Slagelse,Persons of Danish origin,H1030 Primary school 10th grade,60-64,Women,2024,309
47140,9572613,Slagelse,Persons of Danish origin,H1030 Primary school 10th grade,60-64,Men,2024,247
47163,9572824,Stevns,Persons of Danish origin,H1010 Primary school through to 6th grade,15-19,Women,2024,1
47164,9572825,Stevns,Persons of Danish origin,H1010 Primary school through to 6th grade,15-19,Men,2024,1
47165,9572827,Stevns,Persons of Danish origin,H1010 Primary school through to 6th grade,20-24,Women,2024,1
47166,9572829,Stevns,Persons of Danish origin,H1010 Primary school through to 6th grade,65-69,Women,2024,1
47167,9572834,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,15-19,Women,2024,346
47168,9572835,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,15-19,Men,2024,480
47169,9572837,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,20-24,Women,2024,45
47170,9572838,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,20-24,Men,2024,83
47171,9572840,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,25-29,Women,2024,30
47172,9572841,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,25-29,Men,2024,55
47173,9572843,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,30-34,Women,2024,46
47174,9572844,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,30-34,Men,2024,64
47175,9572846,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,35-39,Women,2024,33
47176,9572847,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,35-39,Men,2024,57
47177,9572849,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,40-44,Women,2024,22
47178,9572850,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,40-44,Men,2024,48
47179,9572852,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,45-49,Women,2024,23
47180,9572853,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,45-49,Men,2024,48
47181,9572855,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,50-54,Women,2024,33
47182,9572856,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,50-54,Men,2024,94
47183,9572858,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,55-59,Women,2024,49
47184,9572859,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,55-59,Men,2024,116
47185,9572861,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,60-64,Women,2024,63
47186,9572862,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,60-64,Men,2024,123
47187,9572864,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,65-69,Women,2024,98
47188,9572865,Stevns,Persons of Danish origin,H1020 Primary school 7th-9th grade,65-69,Men,2024,119
47189,9572870,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,15-19,Women,2024,165
47190,9572871,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,15-19,Men,2024,152
47191,9572873,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,20-24,Women,2024,50
47192,9572874,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,20-24,Men,2024,92
47193,9572876,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,25-29,Women,2024,35
47194,9572877,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,25-29,Men,2024,49
47195,9572879,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,30-34,Women,2024,22
47196,9572880,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,30-34,Men,2024,51
47197,9572882,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,35-39,Women,2024,30
47198,9572883,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,35-39,Men,2024,54
47199,9572885,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,40-44,Women,2024,32
47200,9572886,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,40-44,Men,2024,48
47201,9572888,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,45-49,Women,2024,41
47202,9572889,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,45-49,Men,2024,70
47203,9572891,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,50-54,Women,2024,60
47204,9572892,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,50-54,Men,2024,72
47205,9572894,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,55-59,Women,2024,78
47206,9572895,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,55-59,Men,2024,92
47207,9572897,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,60-64,Women,2024,118
47208,9572898,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,60-64,Men,2024,93
47209,9572900,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,65-69,Women,2024,119
47210,9572901,Stevns,Persons of Danish origin,H1030 Primary school 10th grade,65-69,Men,2024,95
47233,9572942,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",15-19,Women,2024,49
47234,9572943,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",15-19,Men,2024,14
47235,9572945,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",20-24,Women,2024,136
47236,9572946,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",20-24,Men,2024,73
47237,9572948,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",25-29,Women,2024,34
47238,9572949,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",25-29,Men,2024,24
47239,9572951,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",30-34,Women,2024,20
47240,9572952,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",30-34,Men,2024,20
47241,9572954,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",35-39,Women,2024,16
47242,9572955,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",35-39,Men,2024,13
47243,9572957,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",40-44,Women,2024,12
47244,9572958,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",40-44,Men,2024,12
47245,9572960,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",45-49,Women,2024,18
47246,9572961,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",45-49,Men,2024,21
47247,9572963,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",50-54,Women,2024,20
47248,9572964,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",50-54,Men,2024,15
47249,9572966,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",55-59,Women,2024,22
47250,9572967,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",55-59,Men,2024,22
47251,9572969,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",60-64,Women,2024,31
47252,9572970,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",60-64,Men,2024,20
47253,9572972,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",65-69,Women,2024,19
47254,9572973,Stevns,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",65-69,Men,2024,30
47255,9572978,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",15-19,Women,2024,11
47256,9572979,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",15-19,Men,2024,16
47257,9572981,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",20-24,Women,2024,30
47258,9572982,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",20-24,Men,2024,59
47259,9572984,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",25-29,Women,2024,11
47260,9572985,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",25-29,Men,2024,13
47261,9572987,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",30-34,Women,2024,6
47262,9572988,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",30-34,Men,2024,9
47263,9572990,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",35-39,Women,2024,6
47264,9572991,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",35-39,Men,2024,15
47265,9572993,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",40-44,Women,2024,12
47266,9572994,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",40-44,Men,2024,17
47267,9572996,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",45-49,Women,2024,13
47268,9572997,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",45-49,Men,2024,10
47269,9572999,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",50-54,Women,2024,17
47270,9573000,Stevns,Persons of Danish origin,"H2020 Upper secondary education, General (hhx, htx)",50-54,Men,2024,12
47295,9573124,Sorø,Persons of Danish origin,H1010 Primary school through to 6th grade,15-19,Women,2024,1
47296,9573125,Sorø,Persons of Danish origin,H1010 Primary school through to 6th grade,15-19,Men,2024,1
47297,9573127,Sorø,Persons of Danish origin,H1010 Primary school through to 6th grade,20-24,Women,2024,1
47298,9573129,Sorø,Persons of Danish origin,H1010 Primary school through to 6th grade,25-29,Men,2024,1
47299,9573134,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,15-19,Women,2024,526
47300,9573135,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,15-19,Men,2024,639
47301,9573137,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,20-24,Women,2024,58
47302,9573138,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,20-24,Men,2024,130
47303,9573140,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,25-29,Women,2024,57
47304,9573141,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,25-29,Men,2024,73
47305,9573143,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,30-34,Women,2024,55
47306,9573144,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,30-34,Men,2024,82
47307,9573146,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,35-39,Women,2024,43
47308,9573147,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,35-39,Men,2024,91
47309,9573149,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,40-44,Women,2024,39
47310,9573150,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,40-44,Men,2024,75
47311,9573152,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,45-49,Women,2024,46
47312,9573153,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,45-49,Men,2024,75
47313,9573155,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,50-54,Women,2024,50
47314,9573156,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,50-54,Men,2024,123
47315,9573158,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,55-59,Women,2024,62
47316,9573159,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,55-59,Men,2024,134
47317,9573161,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,60-64,Women,2024,68
47318,9573162,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,60-64,Men,2024,160
47319,9573164,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,65-69,Women,2024,116
47320,9573165,Sorø,Persons of Danish origin,H1020 Primary school 7th-9th grade,65-69,Men,2024,133
47321,9573170,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,15-19,Women,2024,229
47322,9573171,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,15-19,Men,2024,255
47323,9573173,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,20-24,Women,2024,81
47324,9573174,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,20-24,Men,2024,91
47325,9573176,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,25-29,Women,2024,65
47326,9573177,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,25-29,Men,2024,80
47327,9573179,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,30-34,Women,2024,54
47328,9573180,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,30-34,Men,2024,48
47329,9573182,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,35-39,Women,2024,34
47330,9573183,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,35-39,Men,2024,50
47331,9573185,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,40-44,Women,2024,51
47332,9573186,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,40-44,Men,2024,55
47333,9573188,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,45-49,Women,2024,56
47334,9573189,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,45-49,Men,2024,98
47335,9573191,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,50-54,Women,2024,77
47336,9573192,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,50-54,Men,2024,109
47337,9573194,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,55-59,Women,2024,92
47338,9573195,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,55-59,Men,2024,118
47339,9573197,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,60-64,Women,2024,122
47340,9573198,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,60-64,Men,2024,119
47341,9573200,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,65-69,Women,2024,118
47342,9573201,Sorø,Persons of Danish origin,H1030 Primary school 10th grade,65-69,Men,2024,107
47365,9573242,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",15-19,Women,2024,90
47366,9573243,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",15-19,Men,2024,50
47367,9573245,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",20-24,Women,2024,216
47368,9573246,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",20-24,Men,2024,139
47369,9573248,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",25-29,Women,2024,48
47370,9573249,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",25-29,Men,2024,36
47371,9573251,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",30-34,Women,2024,33
47372,9573252,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",30-34,Men,2024,27
47373,9573254,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",35-39,Women,2024,23
47374,9573255,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",35-39,Men,2024,18
47375,9573257,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",40-44,Women,2024,17
47376,9573258,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",40-44,Men,2024,17
47377,9573260,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",45-49,Women,2024,27
47378,9573261,Sorø,Persons of Danish origin,"H2010 Upper secondary education, General (stx, hf, student courses)",45-49,Men,2024,23
