MunicipalityCode,MunicipalityName,Age,Sex,Education,N
0187,Vaxholm,41-50,Female,Postgraduate,11.7
0187,Vaxholm,41-50,Female,Primary 9-10yr,16.4
0187,Vaxholm,41-50,Female,Primary <9yr,3.5
0187,Vaxholm,41-50,Female,Tertiary 2yr+,382.0
0187,Vaxholm,41-50,Female,Tertiary <2yr,108.0
0187,Vaxholm,41-50,Female,Upper secondary,186.1
0187,Vaxholm,41-50,Male,Postgraduate,12.6
0187,Vaxholm,41-50,Male,Primary 9-10yr,37.5
0187,Vaxholm,41-50,Male,Primary <9yr,3.3
0187,Vaxholm,41-50,Male,Tertiary 2yr+,236.6
0187,Vaxholm,41-50,Male,Tertiary <2yr,117.0
0187,Vaxholm,41-50,Male,Upper secondary,198.3
0187,Vaxholm,51-60,Female,Postgraduate,19.4
0187,Vaxholm,51-60,Female,Primary 9-10yr,35.2
0187,Vaxholm,51-60,Female,Primary <9yr,5.9
0187,Vaxholm,51-60,Female,Tertiary 2yr+,415.2
0187,Vaxholm,51-60,Female,Tertiary <2yr,155.6
0187,Vaxholm,51-60,Female,Upper secondary,326.3
0187,Vaxholm,51-60,Male,Postgraduate,23.6
0187,Vaxholm,51-60,Male,Primary 9-10yr,68.6
0187,Vaxholm,51-60,Male,Primary <9yr,3.7
0187,Vaxholm,51-60,Male,Tertiary 2yr+,319.2
0187,Vaxholm,51-60,Male,Tertiary <2yr,173.2
0187,Vaxholm,51-60,Male,Upper secondary,325.7
0187,Vaxholm,61-70,Female,Postgraduate,9.7
0187,Vaxholm,61-70,Female,Primary 9-10yr,43.0
0187,Vaxholm,61-70,Female,Primary <9yr,3.6
0187,Vaxholm,61-70,Female,Tertiary 2yr+,223.6
0187,Vaxholm,61-70,Female,Tertiary <2yr,160.7
0187,Vaxholm,61-70,Female,Upper secondary,293.5
0187,Vaxholm,61-70,Male,Postgraduate,19.5
0187,Vaxholm,61-70,Male,Primary 9-10yr,65.2
0187,Vaxholm,61-70,Male,Primary <9yr,5.5
0187,Vaxholm,61-70,Male,Tertiary 2yr+,200.2
0187,Vaxholm,61-70,Male,Tertiary <2yr,136.8
0187,Vaxholm,61-70,Male,Upper secondary,278.6
0187,Vaxholm,71-104,Female,Postgraduate,16.3
0187,Vaxholm,71-104,Female,Primary 9-10yr,92.2
0187,Vaxholm,71-104,Female,Primary <9yr,53.2
0187,Vaxholm,71-104,Female,Tertiary 2yr+,255.4
0187,Vaxholm,71-104,Female,Tertiary <2yr,221.1
0187,Vaxholm,71-104,Female,Upper secondary,468.8
0187,Vaxholm,71-104,Male,Postgraduate,30.0
0187,Vaxholm,71-104,Male,Primary 9-10yr,77.2
0187,Vaxholm,71-104,Male,Primary <9yr,54.3
0187,Vaxholm,71-104,Male,Tertiary 2yr+,280.7
0187,Vaxholm,71-104,Male,Tertiary <2yr,149.6
0187,Vaxholm,71-104,Male,Upper secondary,395.3
0188,Norrtälje,18-22,Female,Primary 9-10yr,1184.8
0188,Norrtälje,18-22,Female,Primary <9yr,6.5
0188,Norrtälje,18-22,Female,Tertiary 2yr+,72.0
0188,Norrtälje,18-22,Female,Tertiary <2yr,221.5
0188,Norrtälje,18-22,Female,Upper secondary,1130.0
0188,Norrtälje,18-22,Male,Primary 9-10yr,1281.1
0188,Norrtälje,18-22,Male,Primary <9yr,7.4
0188,Norrtälje,18-22,Male,Tertiary 2yr+,31.7
0188,Norrtälje,18-22,Male,Tertiary <2yr,164.0
0188,Norrtälje,18-22,Male,Upper secondary,1434.4
0188,Norrtälje,23-30,Female,Postgraduate,1.9
0188,Norrtälje,23-30,Female,Primary 9-10yr,94.2
0188,Norrtälje,23-30,Female,Primary <9yr,17.9
0188,Norrtälje,23-30,Female,Tertiary 2yr+,318.5
0188,Norrtälje,23-30,Female,Tertiary <2yr,235.5
0188,Norrtälje,23-30,Female,Upper secondary,581.4
0188,Norrtälje,23-30,Male,Postgraduate,2.8
0188,Norrtälje,23-30,Male,Primary 9-10yr,157.4
0188,Norrtälje,23-30,Male,Primary <9yr,17.5
0188,Norrtälje,23-30,Male,Tertiary 2yr+,146.7
0188,Norrtälje,23-30,Male,Tertiary <2yr,209.8
0188,Norrtälje,23-30,Male,Upper secondary,890.0
0188,Norrtälje,31-40,Female,Postgraduate,10.4
0188,Norrtälje,31-40,Female,Primary 9-10yr,248.2
0188,Norrtälje,31-40,Female,Primary <9yr,67.2
0188,Norrtälje,31-40,Female,Tertiary 2yr+,1094.5
0188,Norrtälje,31-40,Female,Tertiary <2yr,712.2
0188,Norrtälje,31-40,Female,Upper secondary,1624.2
0188,Norrtälje,31-40,Male,Postgraduate,18.2
0188,Norrtälje,31-40,Male,Primary 9-10yr,432.4
0188,Norrtälje,31-40,Male,Primary <9yr,58.0
0188,Norrtälje,31-40,Male,Tertiary 2yr+,507.8
0188,Norrtälje,31-40,Male,Tertiary <2yr,589.7
0188,Norrtälje,31-40,Male,Upper secondary,2256.0
0188,Norrtälje,41-50,Female,Postgraduate,18.9
0188,Norrtälje,41-50,Female,Primary 9-10yr,199.9
0188,Norrtälje,41-50,Female,Primary <9yr,75.6
0188,Norrtälje,41-50,Female,Tertiary 2yr+,1009.5
0188,Norrtälje,41-50,Female,Tertiary <2yr,554.5
0188,Norrtälje,41-50,Female,Upper secondary,1313.7
0188,Norrtälje,41-50,Male,Postgraduate,23.4
0188,Norrtälje,41-50,Male,Primary 9-10yr,386.4
0188,Norrtälje,41-50,Male,Primary <9yr,57.8
0188,Norrtälje,41-50,Male,Tertiary 2yr+,484.9
0188,Norrtälje,41-50,Male,Tertiary <2yr,480.5
0188,Norrtälje,41-50,Male,Upper secondary,1827.6
0188,Norrtälje,51-60,Female,Postgraduate,25.5
0188,Norrtälje,51-60,Female,Primary 9-10yr,319.2
0188,Norrtälje,51-60,Female,Primary <9yr,84.6
0188,Norrtälje,51-60,Female,Tertiary 2yr+,971.5
0188,Norrtälje,51-60,Female,Tertiary <2yr,639.4
0188,Norrtälje,51-60,Female,Upper secondary,1911.6
0188,Norrtälje,51-60,Male,Postgraduate,28.4
0188,Norrtälje,51-60,Male,Primary 9-10yr,524.9
0188,Norrtälje,51-60,Male,Primary <9yr,64.2
0188,Norrtälje,51-60,Male,Tertiary 2yr+,443.6
0188,Norrtälje,51-60,Male,Tertiary <2yr,522.5
0188,Norrtälje,51-60,Male,Upper secondary,2293.5
0188,Norrtälje,61-70,Female,Postgraduate,22.5
0188,Norrtälje,61-70,Female,Primary 9-10yr,427.4
0188,Norrtälje,61-70,Female,Primary <9yr,75.8
0188,Norrtälje,61-70,Female,Tertiary 2yr+,793.8
0188,Norrtälje,61-70,Female,Tertiary <2yr,730.5
0188,Norrtälje,61-70,Female,Upper secondary,2284.2
0188,Norrtälje,61-70,Male,Postgraduate,35.3
0188,Norrtälje,61-70,Male,Primary 9-10yr,759.4
0188,Norrtälje,61-70,Male,Primary <9yr,86.2
0188,Norrtälje,61-70,Male,Tertiary 2yr+,465.7
0188,Norrtälje,61-70,Male,Tertiary <2yr,592.7
0188,Norrtälje,61-70,Male,Upper secondary,2348.1
0188,Norrtälje,71-104,Female,Postgraduate,36.9
0188,Norrtälje,71-104,Female,Primary 9-10yr,708.9
0188,Norrtälje,71-104,Female,Primary <9yr,878.8
0188,Norrtälje,71-104,Female,Tertiary 2yr+,1027.5
0188,Norrtälje,71-104,Female,Tertiary <2yr,999.2
0188,Norrtälje,71-104,Female,Upper secondary,3395.0
0188,Norrtälje,71-104,Male,Postgraduate,73.5
0188,Norrtälje,71-104,Male,Primary 9-10yr,763.1
0188,Norrtälje,71-104,Male,Primary <9yr,1078.9
0188,Norrtälje,71-104,Male,Tertiary 2yr+,842.9
0188,Norrtälje,71-104,Male,Tertiary <2yr,720.3
0188,Norrtälje,71-104,Male,Upper secondary,2923.2
0191,Sigtuna,18-22,Female,Primary 9-10yr,1076.3
0191,Sigtuna,18-22,Female,Primary <9yr,17.8
0191,Sigtuna,18-22,Female,Tertiary 2yr+,71.2
0191,Sigtuna,18-22,Female,Tertiary <2yr,250.8
0191,Sigtuna,18-22,Female,Upper secondary,966.8
0191,Sigtuna,18-22,Male,Primary 9-10yr,1165.0
0191,Sigtuna,18-22,Male,Primary <9yr,15.7
0191,Sigtuna,18-22,Male,Tertiary 2yr+,35.0
0191,Sigtuna,18-22,Male,Tertiary <2yr,215.7
0191,Sigtuna,18-22,Male,Upper secondary,1057.1
0191,Sigtuna,23-30,Female,Postgraduate,3.0
0191,Sigtuna,23-30,Female,Primary 9-10yr,92.7
0191,Sigtuna,23-30,Female,Primary <9yr,33.0
0191,Sigtuna,23-30,Female,Tertiary 2yr+,317.7
0191,Sigtuna,23-30,Female,Tertiary <2yr,239.1
0191,Sigtuna,23-30,Female,Upper secondary,459.7
0191,Sigtuna,23-30,Male,Postgraduate,2.6
0191,Sigtuna,23-30,Male,Primary 9-10yr,158.0
0191,Sigtuna,23-30,Male,Primary <9yr,42.1
0191,Sigtuna,23-30,Male,Tertiary 2yr+,166.0
0191,Sigtuna,23-30,Male,Tertiary <2yr,206.6
0191,Sigtuna,23-30,Male,Upper secondary,631.3
0191,Sigtuna,31-40,Female,Postgraduate,20.7
0191,Sigtuna,31-40,Female,Primary 9-10yr,224.0
0191,Sigtuna,31-40,Female,Primary <9yr,117.1
0191,Sigtuna,31-40,Female,Tertiary 2yr+,934.1
0191,Sigtuna,31-40,Female,Tertiary <2yr,604.9
0191,Sigtuna,31-40,Female,Upper secondary,1110.5
0191,Sigtuna,31-40,Male,Postgraduate,18.2
0191,Sigtuna,31-40,Male,Primary 9-10yr,352.9
0191,Sigtuna,31-40,Male,Primary <9yr,125.2
0191,Sigtuna,31-40,Male,Tertiary 2yr+,563.3
0191,Sigtuna,31-40,Male,Tertiary <2yr,552.5
0191,Sigtuna,31-40,Male,Upper secondary,1441.6
0191,Sigtuna,41-50,Female,Postgraduate,38.9
0191,Sigtuna,41-50,Female,Primary 9-10yr,189.6
0191,Sigtuna,41-50,Female,Primary <9yr,144.4
0191,Sigtuna,41-50,Female,Tertiary 2yr+,886.9
0191,Sigtuna,41-50,Female,Tertiary <2yr,492.8
0191,Sigtuna,41-50,Female,Upper secondary,1075.0
0191,Sigtuna,41-50,Male,Postgraduate,31.5
0191,Sigtuna,41-50,Male,Primary 9-10yr,330.4
0191,Sigtuna,41-50,Male,Primary <9yr,146.4
0191,Sigtuna,41-50,Male,Tertiary 2yr+,642.7
0191,Sigtuna,41-50,Male,Tertiary <2yr,546.3
0191,Sigtuna,41-50,Male,Upper secondary,1347.6
0191,Sigtuna,51-60,Female,Postgraduate,37.3
0191,Sigtuna,51-60,Female,Primary 9-10yr,188.1
0191,Sigtuna,51-60,Female,Primary <9yr,142.2
0191,Sigtuna,51-60,Female,Tertiary 2yr+,656.9
0191,Sigtuna,51-60,Female,Tertiary <2yr,428.7
0191,Sigtuna,51-60,Female,Upper secondary,1230.7
0191,Sigtuna,51-60,Male,Postgraduate,34.1
0191,Sigtuna,51-60,Male,Primary 9-10yr,343.5
0191,Sigtuna,51-60,Male,Primary <9yr,133.1
0191,Sigtuna,51-60,Male,Tertiary 2yr+,491.7
0191,Sigtuna,51-60,Male,Tertiary <2yr,481.1
0191,Sigtuna,51-60,Male,Upper secondary,1326.3
0191,Sigtuna,61-70,Female,Postgraduate,22.0
0191,Sigtuna,61-70,Female,Primary 9-10yr,189.5
0191,Sigtuna,61-70,Female,Primary <9yr,130.6
0191,Sigtuna,61-70,Female,Tertiary 2yr+,378.0
0191,Sigtuna,61-70,Female,Tertiary <2yr,313.5
0191,Sigtuna,61-70,Female,Upper secondary,937.0
0191,Sigtuna,61-70,Male,Postgraduate,30.4
0191,Sigtuna,61-70,Male,Primary 9-10yr,284.9
0191,Sigtuna,61-70,Male,Primary <9yr,103.4
0191,Sigtuna,61-70,Male,Tertiary 2yr+,306.6
0191,Sigtuna,61-70,Male,Tertiary <2yr,324.9
0191,Sigtuna,61-70,Male,Upper secondary,949.6
0191,Sigtuna,71-104,Female,Postgraduate,19.2
0191,Sigtuna,71-104,Female,Primary 9-10yr,268.7
0191,Sigtuna,71-104,Female,Primary <9yr,412.7
0191,Sigtuna,71-104,Female,Tertiary 2yr+,404.5
0191,Sigtuna,71-104,Female,Tertiary <2yr,309.6
0191,Sigtuna,71-104,Female,Upper secondary,1112.4
0191,Sigtuna,71-104,Male,Postgraduate,43.6
0191,Sigtuna,71-104,Male,Primary 9-10yr,232.0
0191,Sigtuna,71-104,Male,Primary <9yr,310.1
0191,Sigtuna,71-104,Male,Tertiary 2yr+,336.7
0191,Sigtuna,71-104,Male,Tertiary <2yr,244.3
0191,Sigtuna,71-104,Male,Upper secondary,886.9
0192,Nynäshamn,18-22,Female,Primary 9-10yr,596.3
0192,Nynäshamn,18-22,Female,Primary <9yr,5.1
0192,Nynäshamn,18-22,Female,Tertiary 2yr+,22.6
0192,Nynäshamn,18-22,Female,Tertiary <2yr,92.3
0192,Nynäshamn,18-22,Female,Upper secondary,518.3
0192,Nynäshamn,18-22,Male,Primary 9-10yr,677.2
0192,Nynäshamn,18-22,Male,Primary <9yr,6.0
0192,Nynäshamn,18-22,Male,Tertiary 2yr+,17.0
0192,Nynäshamn,18-22,Male,Tertiary <2yr,58.0
0192,Nynäshamn,18-22,Male,Upper secondary,583.1
0192,Nynäshamn,23-30,Female,Postgraduate,0.4
0192,Nynäshamn,23-30,Female,Primary 9-10yr,49.2
0192,Nynäshamn,23-30,Female,Primary <9yr,8.3
0192,Nynäshamn,23-30,Female,Tertiary 2yr+,153.1
0192,Nynäshamn,23-30,Female,Tertiary <2yr,107.4
0192,Nynäshamn,23-30,Female,Upper secondary,276.7
0192,Nynäshamn,23-30,Male,Postgraduate,0.4
0192,Nynäshamn,23-30,Male,Primary 9-10yr,93.2
0192,Nynäshamn,23-30,Male,Primary <9yr,13.8
0192,Nynäshamn,23-30,Male,Tertiary 2yr+,60.8
0192,Nynäshamn,23-30,Male,Tertiary <2yr,89.1
0192,Nynäshamn,23-30,Male,Upper secondary,398.6
0192,Nynäshamn,31-40,Female,Postgraduate,9.3
0192,Nynäshamn,31-40,Female,Primary 9-10yr,130.7
0192,Nynäshamn,31-40,Female,Primary <9yr,34.9
0192,Nynäshamn,31-40,Female,Tertiary 2yr+,510.2
0192,Nynäshamn,31-40,Female,Tertiary <2yr,320.7
0192,Nynäshamn,31-40,Female,Upper secondary,769.6
0192,Nynäshamn,31-40,Male,Postgraduate,3.9
0192,Nynäshamn,31-40,Male,Primary 9-10yr,243.5
0192,Nynäshamn,31-40,Male,Primary <9yr,47.2
0192,Nynäshamn,31-40,Male,Tertiary 2yr+,240.3
0192,Nynäshamn,31-40,Male,Tertiary <2yr,271.8
0192,Nynäshamn,31-40,Male,Upper secondary,1017.1
0192,Nynäshamn,41-50,Female,Postgraduate,16.4
0192,Nynäshamn,41-50,Female,Primary 9-10yr,104.3
0192,Nynäshamn,41-50,Female,Primary <9yr,35.2
0192,Nynäshamn,41-50,Female,Tertiary 2yr+,446.1
0192,Nynäshamn,41-50,Female,Tertiary <2yr,264.8
0192,Nynäshamn,41-50,Female,Upper secondary,655.3
0192,Nynäshamn,41-50,Male,Postgraduate,10.9
0192,Nynäshamn,41-50,Male,Primary 9-10yr,186.4
0192,Nynäshamn,41-50,Male,Primary <9yr,43.0
0192,Nynäshamn,41-50,Male,Tertiary 2yr+,248.8
0192,Nynäshamn,41-50,Male,Tertiary <2yr,238.7
0192,Nynäshamn,41-50,Male,Upper secondary,785.0
0192,Nynäshamn,51-60,Female,Postgraduate,14.3
0192,Nynäshamn,51-60,Female,Primary 9-10yr,147.4
0192,Nynäshamn,51-60,Female,Primary <9yr,39.4
0192,Nynäshamn,51-60,Female,Tertiary 2yr+,391.6
0192,Nynäshamn,51-60,Female,Tertiary <2yr,299.8
0192,Nynäshamn,51-60,Female,Upper secondary,883.7
0192,Nynäshamn,51-60,Male,Postgraduate,17.5
0192,Nynäshamn,51-60,Male,Primary 9-10yr,244.8
0192,Nynäshamn,51-60,Male,Primary <9yr,39.8
0192,Nynäshamn,51-60,Male,Tertiary 2yr+,221.8
0192,Nynäshamn,51-60,Male,Tertiary <2yr,269.6
0192,Nynäshamn,51-60,Male,Upper secondary,1021.6
0192,Nynäshamn,61-70,Female,Postgraduate,6.3
0192,Nynäshamn,61-70,Female,Primary 9-10yr,188.0
0192,Nynäshamn,61-70,Female,Primary <9yr,43.5
0192,Nynäshamn,61-70,Female,Tertiary 2yr+,262.9
0192,Nynäshamn,61-70,Female,Tertiary <2yr,266.0
0192,Nynäshamn,61-70,Female,Upper secondary,801.0
0192,Nynäshamn,61-70,Male,Postgraduate,12.5
0192,Nynäshamn,61-70,Male,Primary 9-10yr,279.9
0192,Nynäshamn,61-70,Male,Primary <9yr,43.4
0192,Nynäshamn,61-70,Male,Tertiary 2yr+,166.9
0192,Nynäshamn,61-70,Male,Tertiary <2yr,227.9
0192,Nynäshamn,61-70,Male,Upper secondary,881.0
0192,Nynäshamn,71-104,Female,Postgraduate,5.7
0192,Nynäshamn,71-104,Female,Primary 9-10yr,304.0
0192,Nynäshamn,71-104,Female,Primary <9yr,346.2
0192,Nynäshamn,71-104,Female,Tertiary 2yr+,323.0
0192,Nynäshamn,71-104,Female,Tertiary <2yr,342.5
0192,Nynäshamn,71-104,Female,Upper secondary,1177.7
0192,Nynäshamn,71-104,Male,Postgraduate,22.2
0192,Nynäshamn,71-104,Male,Primary 9-10yr,261.2
0192,Nynäshamn,71-104,Male,Primary <9yr,317.7
0192,Nynäshamn,71-104,Male,Tertiary 2yr+,278.8
0192,Nynäshamn,71-104,Male,Tertiary <2yr,251.9
0192,Nynäshamn,71-104,Male,Upper secondary,1018.7
0305,Håbo,18-22,Female,Primary 9-10yr,571.2
0305,Håbo,18-22,Female,Primary <9yr,1.0
0305,Håbo,18-22,Female,Tertiary 2yr+,34.2
0305,Håbo,18-22,Female,Tertiary <2yr,74.9
0305,Håbo,18-22,Female,Upper secondary,474.8
0305,Håbo,18-22,Male,Primary 9-10yr,617.9
0305,Håbo,18-22,Male,Primary <9yr,1.0
0305,Håbo,18-22,Male,Tertiary 2yr+,8.3
0305,Håbo,18-22,Male,Tertiary <2yr,66.2
0305,Håbo,18-22,Male,Upper secondary,601.5
0305,Håbo,23-30,Female,Postgraduate,1.5
0305,Håbo,23-30,Female,Primary 9-10yr,25.1
0305,Håbo,23-30,Female,Primary <9yr,6.4
0305,Håbo,23-30,Female,Tertiary 2yr+,119.5
0305,Håbo,23-30,Female,Tertiary <2yr,81.3
0305,Håbo,23-30,Female,Upper secondary,198.7
0305,Håbo,23-30,Male,Postgraduate,1.2
0305,Håbo,23-30,Male,Primary 9-10yr,63.4
0305,Håbo,23-30,Male,Primary <9yr,5.5
0305,Håbo,23-30,Male,Tertiary 2yr+,56.7
0305,Håbo,23-30,Male,Tertiary <2yr,72.1
0305,Håbo,23-30,Male,Upper secondary,296.4
0305,Håbo,31-40,Female,Postgraduate,9.2
0305,Håbo,31-40,Female,Primary 9-10yr,74.8
0305,Håbo,31-40,Female,Primary <9yr,21.5
0305,Håbo,31-40,Female,Tertiary 2yr+,426.1
0305,Håbo,31-40,Female,Tertiary <2yr,253.1
0305,Håbo,31-40,Female,Upper secondary,560.7
0305,Håbo,31-40,Male,Postgraduate,3.6
0305,Håbo,31-40,Male,Primary 9-10yr,180.5
0305,Håbo,31-40,Male,Primary <9yr,17.8
0305,Håbo,31-40,Male,Tertiary 2yr+,196.3
0305,Håbo,31-40,Male,Tertiary <2yr,215.0
0305,Håbo,31-40,Male,Upper secondary,782.5
0305,Håbo,41-50,Female,Postgraduate,14.4
0305,Håbo,41-50,Female,Primary 9-10yr,76.9
0305,Håbo,41-50,Female,Primary <9yr,24.7
0305,Håbo,41-50,Female,Tertiary 2yr+,448.6
0305,Håbo,41-50,Female,Tertiary <2yr,231.5
0305,Håbo,41-50,Female,Upper secondary,569.1
0305,Håbo,41-50,Male,Postgraduate,9.9
0305,Håbo,41-50,Male,Primary 9-10yr,168.9
0305,Håbo,41-50,Male,Primary <9yr,16.4
0305,Håbo,41-50,Male,Tertiary 2yr+,225.8
0305,Håbo,41-50,Male,Tertiary <2yr,210.7
0305,Håbo,41-50,Male,Upper secondary,708.0
0305,Håbo,51-60,Female,Postgraduate,12.3
0305,Håbo,51-60,Female,Primary 9-10yr,112.9
0305,Håbo,51-60,Female,Primary <9yr,24.3
0305,Håbo,51-60,Female,Tertiary 2yr+,377.3
0305,Håbo,51-60,Female,Tertiary <2yr,228.3
0305,Håbo,51-60,Female,Upper secondary,766.3
0305,Håbo,51-60,Male,Postgraduate,13.5
0305,Håbo,51-60,Male,Primary 9-10yr,210.8
0305,Håbo,51-60,Male,Primary <9yr,17.2
0305,Håbo,51-60,Male,Tertiary 2yr+,228.7
0305,Håbo,51-60,Male,Tertiary <2yr,256.3
0305,Håbo,51-60,Male,Upper secondary,879.4
0305,Håbo,61-70,Female,Postgraduate,4.6
0305,Håbo,61-70,Female,Primary 9-10yr,106.4
0305,Håbo,61-70,Female,Primary <9yr,23.1
0305,Håbo,61-70,Female,Tertiary 2yr+,163.6
0305,Håbo,61-70,Female,Tertiary <2yr,147.4
0305,Håbo,61-70,Female,Upper secondary,555.5
0305,Håbo,61-70,Male,Postgraduate,6.6
0305,Håbo,61-70,Male,Primary 9-10yr,168.3
0305,Håbo,61-70,Male,Primary <9yr,27.7
0305,Håbo,61-70,Male,Tertiary 2yr+,125.3
0305,Håbo,61-70,Male,Tertiary <2yr,169.1
0305,Håbo,61-70,Male,Upper secondary,555.3
0305,Håbo,71-104,Female,Postgraduate,4.7
0305,Håbo,71-104,Female,Primary 9-10yr,201.0
0305,Håbo,71-104,Female,Primary <9yr,223.7
0305,Håbo,71-104,Female,Tertiary 2yr+,171.1
0305,Håbo,71-104,Female,Tertiary <2yr,216.1
0305,Håbo,71-104,Female,Upper secondary,781.7
0305,Håbo,71-104,Male,Postgraduate,6.8
0305,Håbo,71-104,Male,Primary 9-10yr,168.4
0305,Håbo,71-104,Male,Primary <9yr,203.4
0305,Håbo,71-104,Male,Tertiary 2yr+,147.1
0305,Håbo,71-104,Male,Tertiary <2yr,167.8
0305,Håbo,71-104,Male,Upper secondary,672.3
0319,Älvkarleby,18-22,Female,Primary 9-10yr,197.9
0319,Älvkarleby,18-22,Female,Primary <9yr,2.2
0319,Älvkarleby,18-22,Female,Tertiary 2yr+,3.4
0319,Älvkarleby,18-22,Female,Tertiary <2yr,16.8
0319,Älvkarleby,18-22,Female,Upper secondary,142.0
0319,Älvkarleby,18-22,Male,Primary 9-10yr,244.2
0319,Älvkarleby,18-22,Male,Primary <9yr,4.3
0319,Älvkarleby,18-22,Male,Tertiary 2yr+,3.2
0319,Älvkarleby,18-22,Male,Tertiary <2yr,19.2
0319,Älvkarleby,18-22,Male,Upper secondary,191.7
0319,Älvkarleby,23-30,Female,Postgraduate,0.4
0319,Älvkarleby,23-30,Female,Primary 9-10yr,15.6
0319,Älvkarleby,23-30,Female,Primary <9yr,3.6
0319,Älvkarleby,23-30,Female,Tertiary 2yr+,54.2
0319,Älvkarleby,23-30,Female,Tertiary <2yr,27.6
0319,Älvkarleby,23-30,Female,Upper secondary,93.1
0319,Älvkarleby,23-30,Male,Postgraduate,0.4
0319,Älvkarleby,23-30,Male,Primary 9-10yr,27.9
0319,Älvkarleby,23-30,Male,Primary <9yr,3.9
0319,Älvkarleby,23-30,Male,Tertiary 2yr+,17.6
0319,Älvkarleby,23-30,Male,Tertiary <2yr,19.4
0319,Älvkarleby,23-30,Male,Upper secondary,122.9
0319,Älvkarleby,31-40,Female,Postgraduate,1.7
0319,Älvkarleby,31-40,Female,Primary 9-10yr,45.0
0319,Älvkarleby,31-40,Female,Primary <9yr,16.8
0319,Älvkarleby,31-40,Female,Tertiary 2yr+,174.5
0319,Älvkarleby,31-40,Female,Tertiary <2yr,82.9
0319,Älvkarleby,31-40,Female,Upper secondary,277.4
0319,Älvkarleby,31-40,Male,Postgraduate,3.7
0319,Älvkarleby,31-40,Male,Primary 9-10yr,78.5
0319,Älvkarleby,31-40,Male,Primary <9yr,12.8
0319,Älvkarleby,31-40,Male,Tertiary 2yr+,64.6
0319,Älvkarleby,31-40,Male,Tertiary <2yr,66.5
0319,Älvkarleby,31-40,Male,Upper secondary,359.4
0319,Älvkarleby,41-50,Female,Postgraduate,2.7
0319,Älvkarleby,41-50,Female,Primary 9-10yr,36.0
0319,Älvkarleby,41-50,Female,Primary <9yr,18.1
0319,Älvkarleby,41-50,Female,Tertiary 2yr+,143.7
0319,Älvkarleby,41-50,Female,Tertiary <2yr,64.2
0319,Älvkarleby,41-50,Female,Upper secondary,204.4
0319,Älvkarleby,41-50,Male,Postgraduate,4.8
0319,Älvkarleby,41-50,Male,Primary 9-10yr,55.4
0319,Älvkarleby,41-50,Male,Primary <9yr,8.4
0319,Älvkarleby,41-50,Male,Tertiary 2yr+,60.3
0319,Älvkarleby,41-50,Male,Tertiary <2yr,55.8
0319,Älvkarleby,41-50,Male,Upper secondary,296.9
0319,Älvkarleby,51-60,Female,Postgraduate,3.4
0319,Älvkarleby,51-60,Female,Primary 9-10yr,58.1
0319,Älvkarleby,51-60,Female,Primary <9yr,17.2
0319,Älvkarleby,51-60,Female,Tertiary 2yr+,131.7
0319,Älvkarleby,51-60,Female,Tertiary <2yr,88.8
0319,Älvkarleby,51-60,Female,Upper secondary,289.6
0319,Älvkarleby,51-60,Male,Postgraduate,4.6
0319,Älvkarleby,51-60,Male,Primary 9-10yr,80.5
0319,Älvkarleby,51-60,Male,Primary <9yr,9.5
0319,Älvkarleby,51-60,Male,Tertiary 2yr+,57.6
0319,Älvkarleby,51-60,Male,Tertiary <2yr,69.7
0319,Älvkarleby,51-60,Male,Upper secondary,407.1
0319,Älvkarleby,61-70,Female,Postgraduate,2.8
0319,Älvkarleby,61-70,Female,Primary 9-10yr,82.6
0319,Älvkarleby,61-70,Female,Primary <9yr,13.8
0319,Älvkarleby,61-70,Female,Tertiary 2yr+,73.2
0319,Älvkarleby,61-70,Female,Tertiary <2yr,92.5
0319,Älvkarleby,61-70,Female,Upper secondary,318.0
0319,Älvkarleby,61-70,Male,Postgraduate,3.9
0319,Älvkarleby,61-70,Male,Primary 9-10yr,127.8
0319,Älvkarleby,61-70,Male,Primary <9yr,16.0
0319,Älvkarleby,61-70,Male,Tertiary 2yr+,40.4
0319,Älvkarleby,61-70,Male,Tertiary <2yr,70.8
0319,Älvkarleby,61-70,Male,Upper secondary,347.5
0319,Älvkarleby,71-104,Female,Postgraduate,4.3
0319,Älvkarleby,71-104,Female,Primary 9-10yr,107.2
0319,Älvkarleby,71-104,Female,Primary <9yr,188.1
0319,Älvkarleby,71-104,Female,Tertiary 2yr+,76.7
0319,Älvkarleby,71-104,Female,Tertiary <2yr,96.4
0319,Älvkarleby,71-104,Female,Upper secondary,426.2
0319,Älvkarleby,71-104,Male,Postgraduate,4.7
0319,Älvkarleby,71-104,Male,Primary 9-10yr,121.2
0319,Älvkarleby,71-104,Male,Primary <9yr,199.8
0319,Älvkarleby,71-104,Male,Tertiary 2yr+,47.9
0319,Älvkarleby,71-104,Male,Tertiary <2yr,73.3
0319,Älvkarleby,71-104,Male,Upper secondary,386.9
0330,Knivsta,18-22,Female,Primary 9-10yr,499.2
0330,Knivsta,18-22,Female,Primary <9yr,3.1
0330,Knivsta,18-22,Female,Tertiary 2yr+,41.3
0330,Knivsta,18-22,Female,Tertiary <2yr,103.1
0330,Knivsta,18-22,Female,Upper secondary,509.5
0330,Knivsta,18-22,Male,Primary 9-10yr,575.0
0330,Knivsta,18-22,Male,Primary <9yr,1.1
0330,Knivsta,18-22,Male,Tertiary 2yr+,21.9
